case_id,slice_idx,scribble_path,infection_pixels,scribble_pixels,scribble_ratio,has_infection
coronacases_002,169,/kaggle/working/scribble-uncertainty-lung-segmentation/data/scribbles/coronacases_002_slice_0169.npy,0,0,0.0,False
coronacases_002,170,/kaggle/working/scribble-uncertainty-lung-segmentation/data/scribbles/coronacases_002_slice_0170.npy,0,0,0.0,False
coronacases_002,171,/kaggle/working/scribble-uncertainty-lung-segmentation/data/scribbles/coronacases_002_slice_0171.npy,0,0,0.0,False
coronacases_002,172,/kaggle/working/scribble-uncertainty-lung-segmentation/data/scribbles/coronacases_002_slice_0172.npy,0,0,0.0,False
coronacases_002,173,/kaggle/working/scribble-uncertainty-lung-segmentation/data/scribbles/coronacases_002_slice_0173.npy,0,0,0.0,False
coronacases_002,174,/kaggle/working/scribble-uncertainty-lung-segmentation/data/scribbles/coronacases_002_slice_0174.npy,0,0,0.0,False
coronacases_002,175,/kaggle/working/scribble-uncertainty-lung-segmentation/data/scribbles/coronacases_002_slice_0175.npy,0,0,0.0,False
coronacases_002,176,/kaggle/working/scribble-uncertainty-lung-segmentation/data/scribbles/coronacases_002_slice_0176.npy,0,0,0.0,False
coronacases_002,177,/kaggle/working/scribble-uncertainty-lung-segmentation/data/scribbles/coronacases_002_slice_0177.npy,0,0,0.0,False
coronacases_002,178,/kaggle/working/scribble-uncertainty-lung-segmentation/data/scribbles/coronacases_002_slice_0178.npy,0,0,0.0,False
coronacases_002,179,/kaggle/working/scribble-uncertainty-lung-segmentation/data/scribbles/coronacases_002_slice_0179.npy,0,0,0.0,False
coronacases_002,180,/kaggle/working/scribble-uncertainty-lung-segmentation/data/scribbles/coronacases_002_slice_0180.npy,0,0,0.0,False
coronacases_002,181,/kaggle/working/scribble-uncertainty-lung-segmentation/data/scribbles/coronacases_002_slice_0181.npy,0,0,0.0,False
coronacases_002,182,/kaggle/working/scribble-uncertainty-lung-segmentation/data/scribbles/coronacases_002_slice_0182.npy,0,0,0.0,False
coronacases_003,42,/kaggle/working/scribble-uncertainty-lung-segmentation/data/scribbles/coronacases_003_slice_0042.npy,77,16,0.2077922077652218,True
coronacases_003,43,/kaggle/working/scribble-uncertainty-lung-segmentation/data/scribbles/coronacases_003_slice_0043.npy,75,16,0.2133333333048889,True
coronacases_003,44,/kaggle/working/scribble-uncertainty-lung-segmentation/data/scribbles/coronacases_003_slice_0044.npy,101,11,0.10891089107832566,True
coronacases_003,45,/kaggle/working/scribble-uncertainty-lung-segmentation/data/scribbles/coronacases_003_slice_0045.npy,76,14,0.18421052629155127,True
coronacases_003,46,/kaggle/working/scribble-uncertainty-lung-segmentation/data/scribbles/coronacases_003_slice_0046.npy,128,16,0.12499999999023437,True
coronacases_003,47,/kaggle/working/scribble-uncertainty-lung-segmentation/data/scribbles/coronacases_003_slice_0047.npy,143,20,0.13986013985035942,True
coronacases_003,48,/kaggle/working/scribble-uncertainty-lung-segmentation/data/scribbles/coronacases_003_slice_0048.npy,182,23,0.12637362636668276,True
coronacases_003,49,/kaggle/working/scribble-uncertainty-lung-segmentation/data/scribbles/coronacases_003_slice_0049.npy,259,32,0.12355212354735319,True
coronacases_003,50,/kaggle/working/scribble-uncertainty-lung-segmentation/data/scribbles/coronacases_003_slice_0050.npy,319,31,0.09717868338253358,True
coronacases_003,51,/kaggle/working/scribble-uncertainty-lung-segmentation/data/scribbles/coronacases_003_slice_0051.npy,401,40,0.09975062343890896,True
coronacases_003,52,/kaggle/working/scribble-uncertainty-lung-segmentation/data/scribbles/coronacases_003_slice_0052.npy,677,55,0.0812407680933347,True
coronacases_003,53,/kaggle/working/scribble-uncertainty-lung-segmentation/data/scribbles/coronacases_003_slice_0053.npy,771,58,0.07522697794973765,True
coronacases_003,54,/kaggle/working/scribble-uncertainty-lung-segmentation/data/scribbles/coronacases_003_slice_0054.npy,930,61,0.06559139784875709,True
coronacases_003,55,/kaggle/working/scribble-uncertainty-lung-segmentation/data/scribbles/coronacases_003_slice_0055.npy,957,66,0.06896551724065866,True
coronacases_003,56,/kaggle/working/scribble-uncertainty-lung-segmentation/data/scribbles/coronacases_003_slice_0056.npy,1243,69,0.05551086082014875,True
coronacases_003,57,/kaggle/working/scribble-uncertainty-lung-segmentation/data/scribbles/coronacases_003_slice_0057.npy,1417,71,0.05010585744495338,True
coronacases_003,58,/kaggle/working/scribble-uncertainty-lung-segmentation/data/scribbles/coronacases_003_slice_0058.npy,1550,74,0.04774193548356296,True
coronacases_003,59,/kaggle/working/scribble-uncertainty-lung-segmentation/data/scribbles/coronacases_003_slice_0059.npy,1609,74,0.045991298943157295,True
coronacases_003,60,/kaggle/working/scribble-uncertainty-lung-segmentation/data/scribbles/coronacases_003_slice_0060.npy,1759,71,0.04036384309243682,True
coronacases_003,61,/kaggle/working/scribble-uncertainty-lung-segmentation/data/scribbles/coronacases_003_slice_0061.npy,1995,91,0.04561403508749066,True
coronacases_003,62,/kaggle/working/scribble-uncertainty-lung-segmentation/data/scribbles/coronacases_003_slice_0062.npy,2172,97,0.04465930018395645,True
coronacases_003,63,/kaggle/working/scribble-uncertainty-lung-segmentation/data/scribbles/coronacases_003_slice_0063.npy,2420,107,0.04421487603287515,True
coronacases_003,64,/kaggle/working/scribble-uncertainty-lung-segmentation/data/scribbles/coronacases_003_slice_0064.npy,2655,134,0.050470809792653594,True
coronacases_003,65,/kaggle/working/scribble-uncertainty-lung-segmentation/data/scribbles/coronacases_003_slice_0065.npy,2922,114,0.03901437371649893,True
coronacases_003,66,/kaggle/working/scribble-uncertainty-lung-segmentation/data/scribbles/coronacases_003_slice_0066.npy,3082,112,0.03634003893563809,True
coronacases_003,67,/kaggle/working/scribble-uncertainty-lung-segmentation/data/scribbles/coronacases_003_slice_0067.npy,3364,116,0.03448275862058715,True
coronacases_003,68,/kaggle/working/scribble-uncertainty-lung-segmentation/data/scribbles/coronacases_003_slice_0068.npy,3387,113,0.03336285798632016,True
coronacases_003,69,/kaggle/working/scribble-uncertainty-lung-segmentation/data/scribbles/coronacases_003_slice_0069.npy,3739,119,0.03182669162869263,True
coronacases_003,70,/kaggle/working/scribble-uncertainty-lung-segmentation/data/scribbles/coronacases_003_slice_0070.npy,3885,149,0.03835263835253963,True
coronacases_003,71,/kaggle/working/scribble-uncertainty-lung-segmentation/data/scribbles/coronacases_003_slice_0071.npy,3790,135,0.035620052770354564,True
coronacases_003,72,/kaggle/working/scribble-uncertainty-lung-segmentation/data/scribbles/coronacases_003_slice_0072.npy,3822,130,0.034013605442087876,True
coronacases_003,73,/kaggle/working/scribble-uncertainty-lung-segmentation/data/scribbles/coronacases_003_slice_0073.npy,3941,172,0.04364374524221354,True
coronacases_003,74,/kaggle/working/scribble-uncertainty-lung-segmentation/data/scribbles/coronacases_003_slice_0074.npy,4201,187,0.044513211140098756,True
coronacases_003,75,/kaggle/working/scribble-uncertainty-lung-segmentation/data/scribbles/coronacases_003_slice_0075.npy,4445,172,0.03869516310452487,True
coronacases_003,76,/kaggle/working/scribble-uncertainty-lung-segmentation/data/scribbles/coronacases_003_slice_0076.npy,4611,179,0.038820212535157626,True
coronacases_003,77,/kaggle/working/scribble-uncertainty-lung-segmentation/data/scribbles/coronacases_003_slice_0077.npy,4925,185,0.03756345177657348,True
coronacases_003,78,/kaggle/working/scribble-uncertainty-lung-segmentation/data/scribbles/coronacases_003_slice_0078.npy,5089,202,0.039693456474671464,True
coronacases_003,79,/kaggle/working/scribble-uncertainty-lung-segmentation/data/scribbles/coronacases_003_slice_0079.npy,5129,192,0.03743419769928361,True
coronacases_003,80,/kaggle/working/scribble-uncertainty-lung-segmentation/data/scribbles/coronacases_003_slice_0080.npy,5139,193,0.037555944736256945,True
coronacases_003,81,/kaggle/working/scribble-uncertainty-lung-segmentation/data/scribbles/coronacases_003_slice_0081.npy,5514,173,0.0313746826259859,True
coronacases_003,82,/kaggle/working/scribble-uncertainty-lung-segmentation/data/scribbles/coronacases_003_slice_0082.npy,5022,202,0.04022301871756228,True
coronacases_003,83,/kaggle/working/scribble-uncertainty-lung-segmentation/data/scribbles/coronacases_003_slice_0083.npy,4592,163,0.03549651567936521,True
coronacases_003,84,/kaggle/working/scribble-uncertainty-lung-segmentation/data/scribbles/coronacases_003_slice_0084.npy,4113,114,0.027716994894170396,True
coronacases_003,85,/kaggle/working/scribble-uncertainty-lung-segmentation/data/scribbles/coronacases_003_slice_0085.npy,4313,124,0.028750289821403315,True
coronacases_003,86,/kaggle/working/scribble-uncertainty-lung-segmentation/data/scribbles/coronacases_003_slice_0086.npy,3871,122,0.031516404029885,True
coronacases_003,87,/kaggle/working/scribble-uncertainty-lung-segmentation/data/scribbles/coronacases_003_slice_0087.npy,3591,141,0.03926482873840361,True
coronacases_003,88,/kaggle/working/scribble-uncertainty-lung-segmentation/data/scribbles/coronacases_003_slice_0088.npy,3598,134,0.037242912729190544,True
coronacases_003,89,/kaggle/working/scribble-uncertainty-lung-segmentation/data/scribbles/coronacases_003_slice_0089.npy,3788,137,0.03616684266093937,True
coronacases_003,90,/kaggle/working/scribble-uncertainty-lung-segmentation/data/scribbles/coronacases_003_slice_0090.npy,3483,145,0.04163077806476707,True
coronacases_003,91,/kaggle/working/scribble-uncertainty-lung-segmentation/data/scribbles/coronacases_003_slice_0091.npy,3629,121,0.03334251860007346,True
coronacases_003,92,/kaggle/working/scribble-uncertainty-lung-segmentation/data/scribbles/coronacases_003_slice_0092.npy,3824,141,0.03687238493714207,True
coronacases_003,93,/kaggle/working/scribble-uncertainty-lung-segmentation/data/scribbles/coronacases_003_slice_0093.npy,3918,141,0.03598774885136297,True
coronacases_003,94,/kaggle/working/scribble-uncertainty-lung-segmentation/data/scribbles/coronacases_003_slice_0094.npy,3962,138,0.034830893488049394,True
coronacases_003,95,/kaggle/working/scribble-uncertainty-lung-segmentation/data/scribbles/coronacases_003_slice_0095.npy,4202,126,0.029985721085126166,True
coronacases_003,96,/kaggle/working/scribble-uncertainty-lung-segmentation/data/scribbles/coronacases_003_slice_0096.npy,4032,126,0.031249999999922496,True
coronacases_003,97,/kaggle/working/scribble-uncertainty-lung-segmentation/data/scribbles/coronacases_003_slice_0097.npy,4413,135,0.030591434398299137,True
coronacases_003,98,/kaggle/working/scribble-uncertainty-lung-segmentation/data/scribbles/coronacases_003_slice_0098.npy,4075,128,0.031411042944708194,True
coronacases_003,99,/kaggle/working/scribble-uncertainty-lung-segmentation/data/scribbles/coronacases_003_slice_0099.npy,4230,122,0.02884160756494364,True
coronacases_003,100,/kaggle/working/scribble-uncertainty-lung-segmentation/data/scribbles/coronacases_003_slice_0100.npy,4135,130,0.0314389359128623,True
coronacases_003,101,/kaggle/working/scribble-uncertainty-lung-segmentation/data/scribbles/coronacases_003_slice_0101.npy,3998,110,0.0275137568783704,True
coronacases_003,102,/kaggle/working/scribble-uncertainty-lung-segmentation/data/scribbles/coronacases_003_slice_0102.npy,3880,100,0.025773195876222236,True
coronacases_003,103,/kaggle/working/scribble-uncertainty-lung-segmentation/data/scribbles/coronacases_003_slice_0103.npy,3778,75,0.019851773425040097,True
coronacases_003,104,/kaggle/working/scribble-uncertainty-lung-segmentation/data/scribbles/coronacases_003_slice_0104.npy,3582,91,0.02540480178664041,True
coronacases_003,105,/kaggle/working/scribble-uncertainty-lung-segmentation/data/scribbles/coronacases_003_slice_0105.npy,3439,98,0.028496656004569652,True
coronacases_003,106,/kaggle/working/scribble-uncertainty-lung-segmentation/data/scribbles/coronacases_003_slice_0106.npy,3614,112,0.03099059214158553,True
coronacases_003,107,/kaggle/working/scribble-uncertainty-lung-segmentation/data/scribbles/coronacases_003_slice_0107.npy,3545,120,0.03385049365293695,True
coronacases_003,108,/kaggle/working/scribble-uncertainty-lung-segmentation/data/scribbles/coronacases_003_slice_0108.npy,3580,124,0.03463687150828314,True
coronacases_003,109,/kaggle/working/scribble-uncertainty-lung-segmentation/data/scribbles/coronacases_003_slice_0109.npy,3721,134,0.03601182477818863,True
coronacases_003,110,/kaggle/working/scribble-uncertainty-lung-segmentation/data/scribbles/coronacases_003_slice_0110.npy,3768,124,0.03290870488313984,True
coronacases_003,111,/kaggle/working/scribble-uncertainty-lung-segmentation/data/scribbles/coronacases_003_slice_0111.npy,3771,106,0.02810925483949056,True
coronacases_003,112,/kaggle/working/scribble-uncertainty-lung-segmentation/data/scribbles/coronacases_003_slice_0112.npy,3726,123,0.03301127214161833,True
coronacases_003,113,/kaggle/working/scribble-uncertainty-lung-segmentation/data/scribbles/coronacases_003_slice_0113.npy,3580,113,0.0315642458099677,True
coronacases_003,114,/kaggle/working/scribble-uncertainty-lung-segmentation/data/scribbles/coronacases_003_slice_0114.npy,3519,132,0.037510656436381046,True
coronacases_003,115,/kaggle/working/scribble-uncertainty-lung-segmentation/data/scribbles/coronacases_003_slice_0115.npy,3339,113,0.0338424678046306,True
coronacases_003,116,/kaggle/working/scribble-uncertainty-lung-segmentation/data/scribbles/coronacases_003_slice_0116.npy,3523,114,0.03235878512622095,True
coronacases_003,117,/kaggle/working/scribble-uncertainty-lung-segmentation/data/scribbles/coronacases_003_slice_0117.npy,3401,100,0.029403116730286966,True
coronacases_003,118,/kaggle/working/scribble-uncertainty-lung-segmentation/data/scribbles/coronacases_003_slice_0118.npy,3515,117,0.03328591749634912,True
coronacases_003,119,/kaggle/working/scribble-uncertainty-lung-segmentation/data/scribbles/coronacases_003_slice_0119.npy,3493,116,0.03320927569415056,True
coronacases_003,120,/kaggle/working/scribble-uncertainty-lung-segmentation/data/scribbles/coronacases_003_slice_0120.npy,3496,121,0.034610983981594366,True
coronacases_003,121,/kaggle/working/scribble-uncertainty-lung-segmentation/data/scribbles/coronacases_003_slice_0121.npy,3498,101,0.02887364208110671,True
coronacases_003,122,/kaggle/working/scribble-uncertainty-lung-segmentation/data/scribbles/coronacases_003_slice_0122.npy,3238,118,0.036442248301308086,True
coronacases_003,123,/kaggle/working/scribble-uncertainty-lung-segmentation/data/scribbles/coronacases_003_slice_0123.npy,3083,104,0.03373337658114261,True
coronacases_003,124,/kaggle/working/scribble-uncertainty-lung-segmentation/data/scribbles/coronacases_003_slice_0124.npy,3126,105,0.033589251439431894,True
coronacases_003,125,/kaggle/working/scribble-uncertainty-lung-segmentation/data/scribbles/coronacases_003_slice_0125.npy,2961,95,0.03208375548790245,True
coronacases_003,126,/kaggle/working/scribble-uncertainty-lung-segmentation/data/scribbles/coronacases_003_slice_0126.npy,2928,97,0.033128415300433305,True
coronacases_003,127,/kaggle/working/scribble-uncertainty-lung-segmentation/data/scribbles/coronacases_003_slice_0127.npy,2680,97,0.036194029850611216,True
coronacases_003,128,/kaggle/working/scribble-uncertainty-lung-segmentation/data/scribbles/coronacases_003_slice_0128.npy,2638,96,0.03639120545854287,True
coronacases_003,129,/kaggle/working/scribble-uncertainty-lung-segmentation/data/scribbles/coronacases_003_slice_0129.npy,2493,84,0.03369434416352309,True
coronacases_003,130,/kaggle/working/scribble-uncertainty-lung-segmentation/data/scribbles/coronacases_003_slice_0130.npy,2379,86,0.0361496427068678,True
coronacases_003,131,/kaggle/working/scribble-uncertainty-lung-segmentation/data/scribbles/coronacases_003_slice_0131.npy,2277,88,0.038647342994999355,True
coronacases_003,132,/kaggle/working/scribble-uncertainty-lung-segmentation/data/scribbles/coronacases_003_slice_0132.npy,2300,97,0.042173913043294896,True
coronacases_003,133,/kaggle/working/scribble-uncertainty-lung-segmentation/data/scribbles/coronacases_003_slice_0133.npy,2012,90,0.04473161033774985,True
coronacases_003,134,/kaggle/working/scribble-uncertainty-lung-segmentation/data/scribbles/coronacases_003_slice_0134.npy,1990,85,0.042713567838981344,True
coronacases_003,135,/kaggle/working/scribble-uncertainty-lung-segmentation/data/scribbles/coronacases_003_slice_0135.npy,1936,89,0.04597107437992784,True
coronacases_003,136,/kaggle/working/scribble-uncertainty-lung-segmentation/data/scribbles/coronacases_003_slice_0136.npy,1760,78,0.044318181817930014,True
coronacases_003,137,/kaggle/working/scribble-uncertainty-lung-segmentation/data/scribbles/coronacases_003_slice_0137.npy,1693,89,0.052569403425560726,True
coronacases_003,138,/kaggle/working/scribble-uncertainty-lung-segmentation/data/scribbles/coronacases_003_slice_0138.npy,1707,83,0.048623315758356045,True
coronacases_003,139,/kaggle/working/scribble-uncertainty-lung-segmentation/data/scribbles/coronacases_003_slice_0139.npy,1844,92,0.049891540129881284,True
coronacases_003,140,/kaggle/working/scribble-uncertainty-lung-segmentation/data/scribbles/coronacases_003_slice_0140.npy,1723,77,0.04468949506648468,True
coronacases_003,141,/kaggle/working/scribble-uncertainty-lung-segmentation/data/scribbles/coronacases_003_slice_0141.npy,1612,77,0.04776674937935629,True
coronacases_003,142,/kaggle/working/scribble-uncertainty-lung-segmentation/data/scribbles/coronacases_003_slice_0142.npy,1602,67,0.04182272159774143,True
coronacases_003,143,/kaggle/working/scribble-uncertainty-lung-segmentation/data/scribbles/coronacases_003_slice_0143.npy,1530,66,0.04313725490167884,True
coronacases_003,144,/kaggle/working/scribble-uncertainty-lung-segmentation/data/scribbles/coronacases_003_slice_0144.npy,1537,55,0.035783994794822485,True
coronacases_003,145,/kaggle/working/scribble-uncertainty-lung-segmentation/data/scribbles/coronacases_003_slice_0145.npy,1538,68,0.04421326397890629,True
coronacases_003,146,/kaggle/working/scribble-uncertainty-lung-segmentation/data/scribbles/coronacases_003_slice_0146.npy,1582,61,0.038558786346153236,True
coronacases_003,147,/kaggle/working/scribble-uncertainty-lung-segmentation/data/scribbles/coronacases_003_slice_0147.npy,1493,60,0.0401875418617536,True
coronacases_003,148,/kaggle/working/scribble-uncertainty-lung-segmentation/data/scribbles/coronacases_003_slice_0148.npy,1465,57,0.038907849829085954,True
coronacases_003,149,/kaggle/working/scribble-uncertainty-lung-segmentation/data/scribbles/coronacases_003_slice_0149.npy,1409,59,0.041873669268687914,True
coronacases_003,150,/kaggle/working/scribble-uncertainty-lung-segmentation/data/scribbles/coronacases_003_slice_0150.npy,1323,67,0.05064247921352501,True
coronacases_003,151,/kaggle/working/scribble-uncertainty-lung-segmentation/data/scribbles/coronacases_003_slice_0151.npy,1055,37,0.03507109004706094,True
coronacases_003,152,/kaggle/working/scribble-uncertainty-lung-segmentation/data/scribbles/coronacases_003_slice_0152.npy,1070,48,0.044859813083692905,True
coronacases_003,153,/kaggle/working/scribble-uncertainty-lung-segmentation/data/scribbles/coronacases_003_slice_0153.npy,1172,55,0.04692832764465078,True
coronacases_003,154,/kaggle/working/scribble-uncertainty-lung-segmentation/data/scribbles/coronacases_003_slice_0154.npy,1080,63,0.05833333333279322,True
coronacases_003,155,/kaggle/working/scribble-uncertainty-lung-segmentation/data/scribbles/coronacases_003_slice_0155.npy,1070,64,0.05981308411159054,True
coronacases_003,156,/kaggle/working/scribble-uncertainty-lung-segmentation/data/scribbles/coronacases_003_slice_0156.npy,937,82,0.08751334044730509,True
coronacases_003,157,/kaggle/working/scribble-uncertainty-lung-segmentation/data/scribbles/coronacases_003_slice_0157.npy,626,49,0.07827476038213618,True
coronacases_003,158,/kaggle/working/scribble-uncertainty-lung-segmentation/data/scribbles/coronacases_003_slice_0158.npy,629,52,0.08267090619900364,True
coronacases_003,159,/kaggle/working/scribble-uncertainty-lung-segmentation/data/scribbles/coronacases_003_slice_0159.npy,457,37,0.08096280087350191,True
coronacases_003,160,/kaggle/working/scribble-uncertainty-lung-segmentation/data/scribbles/coronacases_003_slice_0160.npy,386,25,0.06476683937656044,True
coronacases_003,161,/kaggle/working/scribble-uncertainty-lung-segmentation/data/scribbles/coronacases_003_slice_0161.npy,511,23,0.045009784734931314,True
coronacases_003,162,/kaggle/working/scribble-uncertainty-lung-segmentation/data/scribbles/coronacases_003_slice_0162.npy,486,28,0.057613168723094375,True
coronacases_003,163,/kaggle/working/scribble-uncertainty-lung-segmentation/data/scribbles/coronacases_003_slice_0163.npy,448,27,0.06026785714151188,True
coronacases_003,164,/kaggle/working/scribble-uncertainty-lung-segmentation/data/scribbles/coronacases_003_slice_0164.npy,459,34,0.07407407407246026,True
coronacases_003,165,/kaggle/working/scribble-uncertainty-lung-segmentation/data/scribbles/coronacases_003_slice_0165.npy,430,27,0.06279069767295835,True
coronacases_003,166,/kaggle/working/scribble-uncertainty-lung-segmentation/data/scribbles/coronacases_003_slice_0166.npy,389,24,0.061696658096100344,True
coronacases_003,167,/kaggle/working/scribble-uncertainty-lung-segmentation/data/scribbles/coronacases_003_slice_0167.npy,349,16,0.04584527220499011,True
coronacases_003,168,/kaggle/working/scribble-uncertainty-lung-segmentation/data/scribbles/coronacases_003_slice_0168.npy,350,15,0.042857142855918365,True
coronacases_003,169,/kaggle/working/scribble-uncertainty-lung-segmentation/data/scribbles/coronacases_003_slice_0169.npy,267,12,0.04494382022303581,True
coronacases_003,170,/kaggle/working/scribble-uncertainty-lung-segmentation/data/scribbles/coronacases_003_slice_0170.npy,307,10,0.03257328990121911,True
coronacases_003,171,/kaggle/working/scribble-uncertainty-lung-segmentation/data/scribbles/coronacases_003_slice_0171.npy,273,15,0.054945054943042304,True
coronacases_003,172,/kaggle/working/scribble-uncertainty-lung-segmentation/data/scribbles/coronacases_003_slice_0172.npy,240,8,0.033333333331944444,True
coronacases_003,173,/kaggle/working/scribble-uncertainty-lung-segmentation/data/scribbles/coronacases_003_slice_0173.npy,109,7,0.06422018348034678,True
coronacases_003,174,/kaggle/working/scribble-uncertainty-lung-segmentation/data/scribbles/coronacases_003_slice_0174.npy,85,4,0.047058823523875436,True
coronacases_003,175,/kaggle/working/scribble-uncertainty-lung-segmentation/data/scribbles/coronacases_003_slice_0175.npy,79,3,0.03797468353949688,True
coronacases_003,176,/kaggle/working/scribble-uncertainty-lung-segmentation/data/scribbles/coronacases_003_slice_0176.npy,45,4,0.0888888888691358,True
coronacases_003,177,/kaggle/working/scribble-uncertainty-lung-segmentation/data/scribbles/coronacases_003_slice_0177.npy,50,4,0.079999999984,True
coronacases_003,178,/kaggle/working/scribble-uncertainty-lung-segmentation/data/scribbles/coronacases_003_slice_0178.npy,15,4,0.26666666648888887,True
coronacases_003,179,/kaggle/working/scribble-uncertainty-lung-segmentation/data/scribbles/coronacases_003_slice_0179.npy,0,0,0.0,False
coronacases_003,180,/kaggle/working/scribble-uncertainty-lung-segmentation/data/scribbles/coronacases_003_slice_0180.npy,0,0,0.0,False
coronacases_003,181,/kaggle/working/scribble-uncertainty-lung-segmentation/data/scribbles/coronacases_003_slice_0181.npy,0,0,0.0,False
coronacases_003,182,/kaggle/working/scribble-uncertainty-lung-segmentation/data/scribbles/coronacases_003_slice_0182.npy,0,0,0.0,False
coronacases_003,183,/kaggle/working/scribble-uncertainty-lung-segmentation/data/scribbles/coronacases_003_slice_0183.npy,0,0,0.0,False
coronacases_003,184,/kaggle/working/scribble-uncertainty-lung-segmentation/data/scribbles/coronacases_003_slice_0184.npy,0,0,0.0,False
coronacases_003,185,/kaggle/working/scribble-uncertainty-lung-segmentation/data/scribbles/coronacases_003_slice_0185.npy,0,0,0.0,False
coronacases_003,186,/kaggle/working/scribble-uncertainty-lung-segmentation/data/scribbles/coronacases_003_slice_0186.npy,0,0,0.0,False
coronacases_003,187,/kaggle/working/scribble-uncertainty-lung-segmentation/data/scribbles/coronacases_003_slice_0187.npy,0,0,0.0,False
coronacases_003,188,/kaggle/working/scribble-uncertainty-lung-segmentation/data/scribbles/coronacases_003_slice_0188.npy,0,0,0.0,False
coronacases_003,189,/kaggle/working/scribble-uncertainty-lung-segmentation/data/scribbles/coronacases_003_slice_0189.npy,0,0,0.0,False
coronacases_004,0,/kaggle/working/scribble-uncertainty-lung-segmentation/data/scribbles/coronacases_004_slice_0000.npy,0,0,0.0,False
coronacases_004,1,/kaggle/working/scribble-uncertainty-lung-segmentation/data/scribbles/coronacases_004_slice_0001.npy,0,0,0.0,False
coronacases_004,2,/kaggle/working/scribble-uncertainty-lung-segmentation/data/scribbles/coronacases_004_slice_0002.npy,0,0,0.0,False
coronacases_004,3,/kaggle/working/scribble-uncertainty-lung-segmentation/data/scribbles/coronacases_004_slice_0003.npy,0,0,0.0,False
coronacases_004,4,/kaggle/working/scribble-uncertainty-lung-segmentation/data/scribbles/coronacases_004_slice_0004.npy,0,0,0.0,False
coronacases_004,5,/kaggle/working/scribble-uncertainty-lung-segmentation/data/scribbles/coronacases_004_slice_0005.npy,0,0,0.0,False
coronacases_004,6,/kaggle/working/scribble-uncertainty-lung-segmentation/data/scribbles/coronacases_004_slice_0006.npy,0,0,0.0,False
coronacases_004,7,/kaggle/working/scribble-uncertainty-lung-segmentation/data/scribbles/coronacases_004_slice_0007.npy,0,0,0.0,False
coronacases_004,8,/kaggle/working/scribble-uncertainty-lung-segmentation/data/scribbles/coronacases_004_slice_0008.npy,0,0,0.0,False
coronacases_004,9,/kaggle/working/scribble-uncertainty-lung-segmentation/data/scribbles/coronacases_004_slice_0009.npy,0,0,0.0,False
coronacases_004,10,/kaggle/working/scribble-uncertainty-lung-segmentation/data/scribbles/coronacases_004_slice_0010.npy,0,0,0.0,False
coronacases_004,11,/kaggle/working/scribble-uncertainty-lung-segmentation/data/scribbles/coronacases_004_slice_0011.npy,0,0,0.0,False
coronacases_004,12,/kaggle/working/scribble-uncertainty-lung-segmentation/data/scribbles/coronacases_004_slice_0012.npy,0,0,0.0,False
coronacases_004,13,/kaggle/working/scribble-uncertainty-lung-segmentation/data/scribbles/coronacases_004_slice_0013.npy,0,0,0.0,False
coronacases_004,14,/kaggle/working/scribble-uncertainty-lung-segmentation/data/scribbles/coronacases_004_slice_0014.npy,0,0,0.0,False
coronacases_004,15,/kaggle/working/scribble-uncertainty-lung-segmentation/data/scribbles/coronacases_004_slice_0015.npy,0,0,0.0,False
coronacases_004,16,/kaggle/working/scribble-uncertainty-lung-segmentation/data/scribbles/coronacases_004_slice_0016.npy,0,0,0.0,False
coronacases_004,17,/kaggle/working/scribble-uncertainty-lung-segmentation/data/scribbles/coronacases_004_slice_0017.npy,0,0,0.0,False
coronacases_004,18,/kaggle/working/scribble-uncertainty-lung-segmentation/data/scribbles/coronacases_004_slice_0018.npy,0,0,0.0,False
coronacases_004,19,/kaggle/working/scribble-uncertainty-lung-segmentation/data/scribbles/coronacases_004_slice_0019.npy,0,0,0.0,False
coronacases_004,20,/kaggle/working/scribble-uncertainty-lung-segmentation/data/scribbles/coronacases_004_slice_0020.npy,0,0,0.0,False
coronacases_004,21,/kaggle/working/scribble-uncertainty-lung-segmentation/data/scribbles/coronacases_004_slice_0021.npy,0,0,0.0,False
coronacases_004,22,/kaggle/working/scribble-uncertainty-lung-segmentation/data/scribbles/coronacases_004_slice_0022.npy,0,0,0.0,False
coronacases_004,23,/kaggle/working/scribble-uncertainty-lung-segmentation/data/scribbles/coronacases_004_slice_0023.npy,0,0,0.0,False
coronacases_004,24,/kaggle/working/scribble-uncertainty-lung-segmentation/data/scribbles/coronacases_004_slice_0024.npy,0,0,0.0,False
coronacases_004,25,/kaggle/working/scribble-uncertainty-lung-segmentation/data/scribbles/coronacases_004_slice_0025.npy,0,0,0.0,False
coronacases_004,26,/kaggle/working/scribble-uncertainty-lung-segmentation/data/scribbles/coronacases_004_slice_0026.npy,0,0,0.0,False
coronacases_004,27,/kaggle/working/scribble-uncertainty-lung-segmentation/data/scribbles/coronacases_004_slice_0027.npy,0,0,0.0,False
coronacases_004,28,/kaggle/working/scribble-uncertainty-lung-segmentation/data/scribbles/coronacases_004_slice_0028.npy,0,0,0.0,False
coronacases_004,29,/kaggle/working/scribble-uncertainty-lung-segmentation/data/scribbles/coronacases_004_slice_0029.npy,0,0,0.0,False
coronacases_004,30,/kaggle/working/scribble-uncertainty-lung-segmentation/data/scribbles/coronacases_004_slice_0030.npy,0,0,0.0,False
