case_id,slice_idx,image_prev_path,image_path,image_next_path,infection_mask_path,lung_mask_path,scribble_path,lesion_pixels,lung_pixels,scribble_fg_pixels,scribble_bg_pixels
study_0268,10,data/dataset2_mosmed/processed/images/study_0268_slice_009.npy,data/dataset2_mosmed/processed/images/study_0268_slice_010.npy,data/dataset2_mosmed/processed/images/study_0268_slice_011.npy,data/dataset2_mosmed/processed/infection_masks/study_0268_slice_010.npy,data/dataset2_mosmed/processed/lung_masks/study_0268_slice_010.npy,data/dataset2_mosmed/scribbles/study_0268_slice_010.npy,67,62487,33,223
study_0268,11,data/dataset2_mosmed/processed/images/study_0268_slice_010.npy,data/dataset2_mosmed/processed/images/study_0268_slice_011.npy,data/dataset2_mosmed/processed/images/study_0268_slice_012.npy,data/dataset2_mosmed/processed/infection_masks/study_0268_slice_011.npy,data/dataset2_mosmed/processed/lung_masks/study_0268_slice_011.npy,data/dataset2_mosmed/scribbles/study_0268_slice_011.npy,194,62487,79,221
study_0268,12,data/dataset2_mosmed/processed/images/study_0268_slice_011.npy,data/dataset2_mosmed/processed/images/study_0268_slice_012.npy,data/dataset2_mosmed/processed/images/study_0268_slice_013.npy,data/dataset2_mosmed/processed/infection_masks/study_0268_slice_012.npy,data/dataset2_mosmed/processed/lung_masks/study_0268_slice_012.npy,data/dataset2_mosmed/scribbles/study_0268_slice_012.npy,298,62487,113,222
study_0268,13,data/dataset2_mosmed/processed/images/study_0268_slice_012.npy,data/dataset2_mosmed/processed/images/study_0268_slice_013.npy,data/dataset2_mosmed/processed/images/study_0268_slice_014.npy,data/dataset2_mosmed/processed/infection_masks/study_0268_slice_013.npy,data/dataset2_mosmed/processed/lung_masks/study_0268_slice_013.npy,data/dataset2_mosmed/scribbles/study_0268_slice_013.npy,390,62487,88,219
study_0268,14,data/dataset2_mosmed/processed/images/study_0268_slice_013.npy,data/dataset2_mosmed/processed/images/study_0268_slice_014.npy,data/dataset2_mosmed/processed/images/study_0268_slice_015.npy,data/dataset2_mosmed/processed/infection_masks/study_0268_slice_014.npy,data/dataset2_mosmed/processed/lung_masks/study_0268_slice_014.npy,data/dataset2_mosmed/scribbles/study_0268_slice_014.npy,456,62488,130,221
study_0268,15,data/dataset2_mosmed/processed/images/study_0268_slice_014.npy,data/dataset2_mosmed/processed/images/study_0268_slice_015.npy,data/dataset2_mosmed/processed/images/study_0268_slice_016.npy,data/dataset2_mosmed/processed/infection_masks/study_0268_slice_015.npy,data/dataset2_mosmed/processed/lung_masks/study_0268_slice_015.npy,data/dataset2_mosmed/scribbles/study_0268_slice_015.npy,519,33754,174,219
study_0268,16,data/dataset2_mosmed/processed/images/study_0268_slice_015.npy,data/dataset2_mosmed/processed/images/study_0268_slice_016.npy,data/dataset2_mosmed/processed/images/study_0268_slice_017.npy,data/dataset2_mosmed/processed/infection_masks/study_0268_slice_016.npy,data/dataset2_mosmed/processed/lung_masks/study_0268_slice_016.npy,data/dataset2_mosmed/scribbles/study_0268_slice_016.npy,379,35147,99,221
study_0268,17,data/dataset2_mosmed/processed/images/study_0268_slice_016.npy,data/dataset2_mosmed/processed/images/study_0268_slice_017.npy,data/dataset2_mosmed/processed/images/study_0268_slice_018.npy,data/dataset2_mosmed/processed/infection_masks/study_0268_slice_017.npy,data/dataset2_mosmed/processed/lung_masks/study_0268_slice_017.npy,data/dataset2_mosmed/scribbles/study_0268_slice_017.npy,228,34971,50,223
study_0268,18,data/dataset2_mosmed/processed/images/study_0268_slice_017.npy,data/dataset2_mosmed/processed/images/study_0268_slice_018.npy,data/dataset2_mosmed/processed/images/study_0268_slice_019.npy,data/dataset2_mosmed/processed/infection_masks/study_0268_slice_018.npy,data/dataset2_mosmed/processed/lung_masks/study_0268_slice_018.npy,data/dataset2_mosmed/scribbles/study_0268_slice_018.npy,169,34777,33,221
study_0268,19,data/dataset2_mosmed/processed/images/study_0268_slice_018.npy,data/dataset2_mosmed/processed/images/study_0268_slice_019.npy,data/dataset2_mosmed/processed/images/study_0268_slice_020.npy,data/dataset2_mosmed/processed/infection_masks/study_0268_slice_019.npy,data/dataset2_mosmed/processed/lung_masks/study_0268_slice_019.npy,data/dataset2_mosmed/scribbles/study_0268_slice_019.npy,292,34572,52,222
study_0268,20,data/dataset2_mosmed/processed/images/study_0268_slice_019.npy,data/dataset2_mosmed/processed/images/study_0268_slice_020.npy,data/dataset2_mosmed/processed/images/study_0268_slice_021.npy,data/dataset2_mosmed/processed/infection_masks/study_0268_slice_020.npy,data/dataset2_mosmed/processed/lung_masks/study_0268_slice_020.npy,data/dataset2_mosmed/scribbles/study_0268_slice_020.npy,244,34195,86,222
study_0268,21,data/dataset2_mosmed/processed/images/study_0268_slice_020.npy,data/dataset2_mosmed/processed/images/study_0268_slice_021.npy,data/dataset2_mosmed/processed/images/study_0268_slice_022.npy,data/dataset2_mosmed/processed/infection_masks/study_0268_slice_021.npy,data/dataset2_mosmed/processed/lung_masks/study_0268_slice_021.npy,data/dataset2_mosmed/scribbles/study_0268_slice_021.npy,0,33819,0,0
study_0268,22,data/dataset2_mosmed/processed/images/study_0268_slice_021.npy,data/dataset2_mosmed/processed/images/study_0268_slice_022.npy,data/dataset2_mosmed/processed/images/study_0268_slice_023.npy,data/dataset2_mosmed/processed/infection_masks/study_0268_slice_022.npy,data/dataset2_mosmed/processed/lung_masks/study_0268_slice_022.npy,data/dataset2_mosmed/scribbles/study_0268_slice_022.npy,143,33710,55,223
study_0268,23,data/dataset2_mosmed/processed/images/study_0268_slice_022.npy,data/dataset2_mosmed/processed/images/study_0268_slice_023.npy,data/dataset2_mosmed/processed/images/study_0268_slice_024.npy,data/dataset2_mosmed/processed/infection_masks/study_0268_slice_023.npy,data/dataset2_mosmed/processed/lung_masks/study_0268_slice_023.npy,data/dataset2_mosmed/scribbles/study_0268_slice_023.npy,253,25357,80,222
study_0268,24,data/dataset2_mosmed/processed/images/study_0268_slice_023.npy,data/dataset2_mosmed/processed/images/study_0268_slice_024.npy,data/dataset2_mosmed/processed/images/study_0268_slice_025.npy,data/dataset2_mosmed/processed/infection_masks/study_0268_slice_024.npy,data/dataset2_mosmed/processed/lung_masks/study_0268_slice_024.npy,data/dataset2_mosmed/scribbles/study_0268_slice_024.npy,141,25543,56,223
study_0268,25,data/dataset2_mosmed/processed/images/study_0268_slice_024.npy,data/dataset2_mosmed/processed/images/study_0268_slice_025.npy,data/dataset2_mosmed/processed/images/study_0268_slice_026.npy,data/dataset2_mosmed/processed/infection_masks/study_0268_slice_025.npy,data/dataset2_mosmed/processed/lung_masks/study_0268_slice_025.npy,data/dataset2_mosmed/scribbles/study_0268_slice_025.npy,63,25908,26,223
study_0268,26,data/dataset2_mosmed/processed/images/study_0268_slice_025.npy,data/dataset2_mosmed/processed/images/study_0268_slice_026.npy,data/dataset2_mosmed/processed/images/study_0268_slice_027.npy,data/dataset2_mosmed/processed/infection_masks/study_0268_slice_026.npy,data/dataset2_mosmed/processed/lung_masks/study_0268_slice_026.npy,data/dataset2_mosmed/scribbles/study_0268_slice_026.npy,0,27341,0,0
study_0268,27,data/dataset2_mosmed/processed/images/study_0268_slice_026.npy,data/dataset2_mosmed/processed/images/study_0268_slice_027.npy,data/dataset2_mosmed/processed/images/study_0268_slice_027.npy,data/dataset2_mosmed/processed/infection_masks/study_0268_slice_027.npy,data/dataset2_mosmed/processed/lung_masks/study_0268_slice_027.npy,data/dataset2_mosmed/scribbles/study_0268_slice_027.npy,0,27302,0,0
study_0269,12,data/dataset2_mosmed/processed/images/study_0269_slice_012.npy,data/dataset2_mosmed/processed/images/study_0269_slice_012.npy,data/dataset2_mosmed/processed/images/study_0269_slice_013.npy,data/dataset2_mosmed/processed/infection_masks/study_0269_slice_012.npy,data/dataset2_mosmed/processed/lung_masks/study_0269_slice_012.npy,data/dataset2_mosmed/scribbles/study_0269_slice_012.npy,0,27525,0,0
study_0269,13,data/dataset2_mosmed/processed/images/study_0269_slice_012.npy,data/dataset2_mosmed/processed/images/study_0269_slice_013.npy,data/dataset2_mosmed/processed/images/study_0269_slice_014.npy,data/dataset2_mosmed/processed/infection_masks/study_0269_slice_013.npy,data/dataset2_mosmed/processed/lung_masks/study_0269_slice_013.npy,data/dataset2_mosmed/scribbles/study_0269_slice_013.npy,0,28409,0,0
study_0269,14,data/dataset2_mosmed/processed/images/study_0269_slice_013.npy,data/dataset2_mosmed/processed/images/study_0269_slice_014.npy,data/dataset2_mosmed/processed/images/study_0269_slice_015.npy,data/dataset2_mosmed/processed/infection_masks/study_0269_slice_014.npy,data/dataset2_mosmed/processed/lung_masks/study_0269_slice_014.npy,data/dataset2_mosmed/scribbles/study_0269_slice_014.npy,102,34373,22,224
study_0269,15,data/dataset2_mosmed/processed/images/study_0269_slice_014.npy,data/dataset2_mosmed/processed/images/study_0269_slice_015.npy,data/dataset2_mosmed/processed/images/study_0269_slice_016.npy,data/dataset2_mosmed/processed/infection_masks/study_0269_slice_015.npy,data/dataset2_mosmed/processed/lung_masks/study_0269_slice_015.npy,data/dataset2_mosmed/scribbles/study_0269_slice_015.npy,396,37749,70,221
study_0269,16,data/dataset2_mosmed/processed/images/study_0269_slice_015.npy,data/dataset2_mosmed/processed/images/study_0269_slice_016.npy,data/dataset2_mosmed/processed/images/study_0269_slice_017.npy,data/dataset2_mosmed/processed/infection_masks/study_0269_slice_016.npy,data/dataset2_mosmed/processed/lung_masks/study_0269_slice_016.npy,data/dataset2_mosmed/scribbles/study_0269_slice_016.npy,411,31374,53,221
study_0269,17,data/dataset2_mosmed/processed/images/study_0269_slice_016.npy,data/dataset2_mosmed/processed/images/study_0269_slice_017.npy,data/dataset2_mosmed/processed/images/study_0269_slice_018.npy,data/dataset2_mosmed/processed/infection_masks/study_0269_slice_017.npy,data/dataset2_mosmed/processed/lung_masks/study_0269_slice_017.npy,data/dataset2_mosmed/scribbles/study_0269_slice_017.npy,1016,32204,270,216
study_0269,18,data/dataset2_mosmed/processed/images/study_0269_slice_017.npy,data/dataset2_mosmed/processed/images/study_0269_slice_018.npy,data/dataset2_mosmed/processed/images/study_0269_slice_019.npy,data/dataset2_mosmed/processed/infection_masks/study_0269_slice_018.npy,data/dataset2_mosmed/processed/lung_masks/study_0269_slice_018.npy,data/dataset2_mosmed/scribbles/study_0269_slice_018.npy,1488,32207,334,212
study_0269,19,data/dataset2_mosmed/processed/images/study_0269_slice_018.npy,data/dataset2_mosmed/processed/images/study_0269_slice_019.npy,data/dataset2_mosmed/processed/images/study_0269_slice_020.npy,data/dataset2_mosmed/processed/infection_masks/study_0269_slice_019.npy,data/dataset2_mosmed/processed/lung_masks/study_0269_slice_019.npy,data/dataset2_mosmed/scribbles/study_0269_slice_019.npy,1005,32209,195,215
study_0269,20,data/dataset2_mosmed/processed/images/study_0269_slice_019.npy,data/dataset2_mosmed/processed/images/study_0269_slice_020.npy,data/dataset2_mosmed/processed/images/study_0269_slice_021.npy,data/dataset2_mosmed/processed/infection_masks/study_0269_slice_020.npy,data/dataset2_mosmed/processed/lung_masks/study_0269_slice_020.npy,data/dataset2_mosmed/scribbles/study_0269_slice_020.npy,1023,24417,226,217
study_0269,21,data/dataset2_mosmed/processed/images/study_0269_slice_020.npy,data/dataset2_mosmed/processed/images/study_0269_slice_021.npy,data/dataset2_mosmed/processed/images/study_0269_slice_022.npy,data/dataset2_mosmed/processed/infection_masks/study_0269_slice_021.npy,data/dataset2_mosmed/processed/lung_masks/study_0269_slice_021.npy,data/dataset2_mosmed/scribbles/study_0269_slice_021.npy,422,24920,85,219
study_0269,22,data/dataset2_mosmed/processed/images/study_0269_slice_021.npy,data/dataset2_mosmed/processed/images/study_0269_slice_022.npy,data/dataset2_mosmed/processed/images/study_0269_slice_023.npy,data/dataset2_mosmed/processed/infection_masks/study_0269_slice_022.npy,data/dataset2_mosmed/processed/lung_masks/study_0269_slice_022.npy,data/dataset2_mosmed/scribbles/study_0269_slice_022.npy,378,25164,113,219
study_0269,23,data/dataset2_mosmed/processed/images/study_0269_slice_022.npy,data/dataset2_mosmed/processed/images/study_0269_slice_023.npy,data/dataset2_mosmed/processed/images/study_0269_slice_024.npy,data/dataset2_mosmed/processed/infection_masks/study_0269_slice_023.npy,data/dataset2_mosmed/processed/lung_masks/study_0269_slice_023.npy,data/dataset2_mosmed/scribbles/study_0269_slice_023.npy,270,25358,69,221
study_0269,24,data/dataset2_mosmed/processed/images/study_0269_slice_023.npy,data/dataset2_mosmed/processed/images/study_0269_slice_024.npy,data/dataset2_mosmed/processed/images/study_0269_slice_025.npy,data/dataset2_mosmed/processed/infection_masks/study_0269_slice_024.npy,data/dataset2_mosmed/processed/lung_masks/study_0269_slice_024.npy,data/dataset2_mosmed/scribbles/study_0269_slice_024.npy,200,25596,25,222
study_0269,25,data/dataset2_mosmed/processed/images/study_0269_slice_024.npy,data/dataset2_mosmed/processed/images/study_0269_slice_025.npy,data/dataset2_mosmed/processed/images/study_0269_slice_026.npy,data/dataset2_mosmed/processed/infection_masks/study_0269_slice_025.npy,data/dataset2_mosmed/processed/lung_masks/study_0269_slice_025.npy,data/dataset2_mosmed/scribbles/study_0269_slice_025.npy,108,31754,18,224
study_0269,26,data/dataset2_mosmed/processed/images/study_0269_slice_025.npy,data/dataset2_mosmed/processed/images/study_0269_slice_026.npy,data/dataset2_mosmed/processed/images/study_0269_slice_027.npy,data/dataset2_mosmed/processed/infection_masks/study_0269_slice_026.npy,data/dataset2_mosmed/processed/lung_masks/study_0269_slice_026.npy,data/dataset2_mosmed/scribbles/study_0269_slice_026.npy,82,31468,16,224
study_0269,27,data/dataset2_mosmed/processed/images/study_0269_slice_026.npy,data/dataset2_mosmed/processed/images/study_0269_slice_027.npy,data/dataset2_mosmed/processed/images/study_0269_slice_028.npy,data/dataset2_mosmed/processed/infection_masks/study_0269_slice_027.npy,data/dataset2_mosmed/processed/lung_masks/study_0269_slice_027.npy,data/dataset2_mosmed/scribbles/study_0269_slice_027.npy,47,31426,8,224
study_0269,28,data/dataset2_mosmed/processed/images/study_0269_slice_027.npy,data/dataset2_mosmed/processed/images/study_0269_slice_028.npy,data/dataset2_mosmed/processed/images/study_0269_slice_029.npy,data/dataset2_mosmed/processed/infection_masks/study_0269_slice_028.npy,data/dataset2_mosmed/processed/lung_masks/study_0269_slice_028.npy,data/dataset2_mosmed/scribbles/study_0269_slice_028.npy,199,31304,68,223
study_0269,29,data/dataset2_mosmed/processed/images/study_0269_slice_028.npy,data/dataset2_mosmed/processed/images/study_0269_slice_029.npy,data/dataset2_mosmed/processed/images/study_0269_slice_030.npy,data/dataset2_mosmed/processed/infection_masks/study_0269_slice_029.npy,data/dataset2_mosmed/processed/lung_masks/study_0269_slice_029.npy,data/dataset2_mosmed/scribbles/study_0269_slice_029.npy,0,27483,0,0
study_0269,30,data/dataset2_mosmed/processed/images/study_0269_slice_029.npy,data/dataset2_mosmed/processed/images/study_0269_slice_030.npy,data/dataset2_mosmed/processed/images/study_0269_slice_031.npy,data/dataset2_mosmed/processed/infection_masks/study_0269_slice_030.npy,data/dataset2_mosmed/processed/lung_masks/study_0269_slice_030.npy,data/dataset2_mosmed/scribbles/study_0269_slice_030.npy,79,27875,24,223
study_0269,31,data/dataset2_mosmed/processed/images/study_0269_slice_030.npy,data/dataset2_mosmed/processed/images/study_0269_slice_031.npy,data/dataset2_mosmed/processed/images/study_0269_slice_032.npy,data/dataset2_mosmed/processed/infection_masks/study_0269_slice_031.npy,data/dataset2_mosmed/processed/lung_masks/study_0269_slice_031.npy,data/dataset2_mosmed/scribbles/study_0269_slice_031.npy,28,28171,12,224
study_0269,32,data/dataset2_mosmed/processed/images/study_0269_slice_031.npy,data/dataset2_mosmed/processed/images/study_0269_slice_032.npy,data/dataset2_mosmed/processed/images/study_0269_slice_033.npy,data/dataset2_mosmed/processed/infection_masks/study_0269_slice_032.npy,data/dataset2_mosmed/processed/lung_masks/study_0269_slice_032.npy,data/dataset2_mosmed/scribbles/study_0269_slice_032.npy,0,28596,0,0
study_0269,33,data/dataset2_mosmed/processed/images/study_0269_slice_032.npy,data/dataset2_mosmed/processed/images/study_0269_slice_033.npy,data/dataset2_mosmed/processed/images/study_0269_slice_033.npy,data/dataset2_mosmed/processed/infection_masks/study_0269_slice_033.npy,data/dataset2_mosmed/processed/lung_masks/study_0269_slice_033.npy,data/dataset2_mosmed/scribbles/study_0269_slice_033.npy,0,28939,0,0
study_0270,2,data/dataset2_mosmed/processed/images/study_0270_slice_002.npy,data/dataset2_mosmed/processed/images/study_0270_slice_002.npy,data/dataset2_mosmed/processed/images/study_0270_slice_003.npy,data/dataset2_mosmed/processed/infection_masks/study_0270_slice_002.npy,data/dataset2_mosmed/processed/lung_masks/study_0270_slice_002.npy,data/dataset2_mosmed/scribbles/study_0270_slice_002.npy,0,62458,0,0
study_0270,3,data/dataset2_mosmed/processed/images/study_0270_slice_002.npy,data/dataset2_mosmed/processed/images/study_0270_slice_003.npy,data/dataset2_mosmed/processed/images/study_0270_slice_004.npy,data/dataset2_mosmed/processed/infection_masks/study_0270_slice_003.npy,data/dataset2_mosmed/processed/lung_masks/study_0270_slice_003.npy,data/dataset2_mosmed/scribbles/study_0270_slice_003.npy,0,62450,0,0
study_0270,4,data/dataset2_mosmed/processed/images/study_0270_slice_003.npy,data/dataset2_mosmed/processed/images/study_0270_slice_004.npy,data/dataset2_mosmed/processed/images/study_0270_slice_005.npy,data/dataset2_mosmed/processed/infection_masks/study_0270_slice_004.npy,data/dataset2_mosmed/processed/lung_masks/study_0270_slice_004.npy,data/dataset2_mosmed/scribbles/study_0270_slice_004.npy,84,62442,36,222
study_0270,5,data/dataset2_mosmed/processed/images/study_0270_slice_004.npy,data/dataset2_mosmed/processed/images/study_0270_slice_005.npy,data/dataset2_mosmed/processed/images/study_0270_slice_006.npy,data/dataset2_mosmed/processed/infection_masks/study_0270_slice_005.npy,data/dataset2_mosmed/processed/lung_masks/study_0270_slice_005.npy,data/dataset2_mosmed/scribbles/study_0270_slice_005.npy,326,62432,170,218
study_0270,6,data/dataset2_mosmed/processed/images/study_0270_slice_005.npy,data/dataset2_mosmed/processed/images/study_0270_slice_006.npy,data/dataset2_mosmed/processed/images/study_0270_slice_007.npy,data/dataset2_mosmed/processed/infection_masks/study_0270_slice_006.npy,data/dataset2_mosmed/processed/lung_masks/study_0270_slice_006.npy,data/dataset2_mosmed/scribbles/study_0270_slice_006.npy,365,62426,213,218
study_0270,7,data/dataset2_mosmed/processed/images/study_0270_slice_006.npy,data/dataset2_mosmed/processed/images/study_0270_slice_007.npy,data/dataset2_mosmed/processed/images/study_0270_slice_008.npy,data/dataset2_mosmed/processed/infection_masks/study_0270_slice_007.npy,data/dataset2_mosmed/processed/lung_masks/study_0270_slice_007.npy,data/dataset2_mosmed/scribbles/study_0270_slice_007.npy,350,62432,169,218
study_0270,8,data/dataset2_mosmed/processed/images/study_0270_slice_007.npy,data/dataset2_mosmed/processed/images/study_0270_slice_008.npy,data/dataset2_mosmed/processed/images/study_0270_slice_009.npy,data/dataset2_mosmed/processed/infection_masks/study_0270_slice_008.npy,data/dataset2_mosmed/processed/lung_masks/study_0270_slice_008.npy,data/dataset2_mosmed/scribbles/study_0270_slice_008.npy,315,62432,105,220
study_0270,9,data/dataset2_mosmed/processed/images/study_0270_slice_008.npy,data/dataset2_mosmed/processed/images/study_0270_slice_009.npy,data/dataset2_mosmed/processed/images/study_0270_slice_010.npy,data/dataset2_mosmed/processed/infection_masks/study_0270_slice_009.npy,data/dataset2_mosmed/processed/lung_masks/study_0270_slice_009.npy,data/dataset2_mosmed/scribbles/study_0270_slice_009.npy,295,62434,112,221
study_0270,10,data/dataset2_mosmed/processed/images/study_0270_slice_009.npy,data/dataset2_mosmed/processed/images/study_0270_slice_010.npy,data/dataset2_mosmed/processed/images/study_0270_slice_011.npy,data/dataset2_mosmed/processed/infection_masks/study_0270_slice_010.npy,data/dataset2_mosmed/processed/lung_masks/study_0270_slice_010.npy,data/dataset2_mosmed/scribbles/study_0270_slice_010.npy,227,62432,87,221
study_0270,11,data/dataset2_mosmed/processed/images/study_0270_slice_010.npy,data/dataset2_mosmed/processed/images/study_0270_slice_011.npy,data/dataset2_mosmed/processed/images/study_0270_slice_012.npy,data/dataset2_mosmed/processed/infection_masks/study_0270_slice_011.npy,data/dataset2_mosmed/processed/lung_masks/study_0270_slice_011.npy,data/dataset2_mosmed/scribbles/study_0270_slice_011.npy,320,62432,135,220
study_0270,12,data/dataset2_mosmed/processed/images/study_0270_slice_011.npy,data/dataset2_mosmed/processed/images/study_0270_slice_012.npy,data/dataset2_mosmed/processed/images/study_0270_slice_013.npy,data/dataset2_mosmed/processed/infection_masks/study_0270_slice_012.npy,data/dataset2_mosmed/processed/lung_masks/study_0270_slice_012.npy,data/dataset2_mosmed/scribbles/study_0270_slice_012.npy,578,62430,254,217
study_0270,13,data/dataset2_mosmed/processed/images/study_0270_slice_012.npy,data/dataset2_mosmed/processed/images/study_0270_slice_013.npy,data/dataset2_mosmed/processed/images/study_0270_slice_014.npy,data/dataset2_mosmed/processed/infection_masks/study_0270_slice_013.npy,data/dataset2_mosmed/processed/lung_masks/study_0270_slice_013.npy,data/dataset2_mosmed/scribbles/study_0270_slice_013.npy,774,62435,225,219
study_0270,14,data/dataset2_mosmed/processed/images/study_0270_slice_013.npy,data/dataset2_mosmed/processed/images/study_0270_slice_014.npy,data/dataset2_mosmed/processed/images/study_0270_slice_015.npy,data/dataset2_mosmed/processed/infection_masks/study_0270_slice_014.npy,data/dataset2_mosmed/processed/lung_masks/study_0270_slice_014.npy,data/dataset2_mosmed/scribbles/study_0270_slice_014.npy,883,62448,317,217
study_0270,15,data/dataset2_mosmed/processed/images/study_0270_slice_014.npy,data/dataset2_mosmed/processed/images/study_0270_slice_015.npy,data/dataset2_mosmed/processed/images/study_0270_slice_016.npy,data/dataset2_mosmed/processed/infection_masks/study_0270_slice_015.npy,data/dataset2_mosmed/processed/lung_masks/study_0270_slice_015.npy,data/dataset2_mosmed/scribbles/study_0270_slice_015.npy,950,62446,277,218
study_0270,16,data/dataset2_mosmed/processed/images/study_0270_slice_015.npy,data/dataset2_mosmed/processed/images/study_0270_slice_016.npy,data/dataset2_mosmed/processed/images/study_0270_slice_017.npy,data/dataset2_mosmed/processed/infection_masks/study_0270_slice_016.npy,data/dataset2_mosmed/processed/lung_masks/study_0270_slice_016.npy,data/dataset2_mosmed/scribbles/study_0270_slice_016.npy,748,62444,270,215
study_0270,17,data/dataset2_mosmed/processed/images/study_0270_slice_016.npy,data/dataset2_mosmed/processed/images/study_0270_slice_017.npy,data/dataset2_mosmed/processed/images/study_0270_slice_018.npy,data/dataset2_mosmed/processed/infection_masks/study_0270_slice_017.npy,data/dataset2_mosmed/processed/lung_masks/study_0270_slice_017.npy,data/dataset2_mosmed/scribbles/study_0270_slice_017.npy,315,62444,144,219
study_0270,18,data/dataset2_mosmed/processed/images/study_0270_slice_017.npy,data/dataset2_mosmed/processed/images/study_0270_slice_018.npy,data/dataset2_mosmed/processed/images/study_0270_slice_019.npy,data/dataset2_mosmed/processed/infection_masks/study_0270_slice_018.npy,data/dataset2_mosmed/processed/lung_masks/study_0270_slice_018.npy,data/dataset2_mosmed/scribbles/study_0270_slice_018.npy,288,62444,108,221
study_0270,19,data/dataset2_mosmed/processed/images/study_0270_slice_018.npy,data/dataset2_mosmed/processed/images/study_0270_slice_019.npy,data/dataset2_mosmed/processed/images/study_0270_slice_020.npy,data/dataset2_mosmed/processed/infection_masks/study_0270_slice_019.npy,data/dataset2_mosmed/processed/lung_masks/study_0270_slice_019.npy,data/dataset2_mosmed/scribbles/study_0270_slice_019.npy,319,62446,146,222
study_0270,20,data/dataset2_mosmed/processed/images/study_0270_slice_019.npy,data/dataset2_mosmed/processed/images/study_0270_slice_020.npy,data/dataset2_mosmed/processed/images/study_0270_slice_021.npy,data/dataset2_mosmed/processed/infection_masks/study_0270_slice_020.npy,data/dataset2_mosmed/processed/lung_masks/study_0270_slice_020.npy,data/dataset2_mosmed/scribbles/study_0270_slice_020.npy,407,47682,136,222
study_0270,21,data/dataset2_mosmed/processed/images/study_0270_slice_020.npy,data/dataset2_mosmed/processed/images/study_0270_slice_021.npy,data/dataset2_mosmed/processed/images/study_0270_slice_022.npy,data/dataset2_mosmed/processed/infection_masks/study_0270_slice_021.npy,data/dataset2_mosmed/processed/lung_masks/study_0270_slice_021.npy,data/dataset2_mosmed/scribbles/study_0270_slice_021.npy,166,47834,83,224
study_0270,22,data/dataset2_mosmed/processed/images/study_0270_slice_021.npy,data/dataset2_mosmed/processed/images/study_0270_slice_022.npy,data/dataset2_mosmed/processed/images/study_0270_slice_023.npy,data/dataset2_mosmed/processed/infection_masks/study_0270_slice_022.npy,data/dataset2_mosmed/processed/lung_masks/study_0270_slice_022.npy,data/dataset2_mosmed/scribbles/study_0270_slice_022.npy,92,48204,47,224
study_0270,23,data/dataset2_mosmed/processed/images/study_0270_slice_022.npy,data/dataset2_mosmed/processed/images/study_0270_slice_023.npy,data/dataset2_mosmed/processed/images/study_0270_slice_024.npy,data/dataset2_mosmed/processed/infection_masks/study_0270_slice_023.npy,data/dataset2_mosmed/processed/lung_masks/study_0270_slice_023.npy,data/dataset2_mosmed/scribbles/study_0270_slice_023.npy,0,48018,0,0
study_0270,24,data/dataset2_mosmed/processed/images/study_0270_slice_023.npy,data/dataset2_mosmed/processed/images/study_0270_slice_024.npy,data/dataset2_mosmed/processed/images/study_0270_slice_024.npy,data/dataset2_mosmed/processed/infection_masks/study_0270_slice_024.npy,data/dataset2_mosmed/processed/lung_masks/study_0270_slice_024.npy,data/dataset2_mosmed/scribbles/study_0270_slice_024.npy,0,48094,0,0
study_0271,11,data/dataset2_mosmed/processed/images/study_0271_slice_011.npy,data/dataset2_mosmed/processed/images/study_0271_slice_011.npy,data/dataset2_mosmed/processed/images/study_0271_slice_012.npy,data/dataset2_mosmed/processed/infection_masks/study_0271_slice_011.npy,data/dataset2_mosmed/processed/lung_masks/study_0271_slice_011.npy,data/dataset2_mosmed/scribbles/study_0271_slice_011.npy,0,26973,0,0
study_0271,12,data/dataset2_mosmed/processed/images/study_0271_slice_011.npy,data/dataset2_mosmed/processed/images/study_0271_slice_012.npy,data/dataset2_mosmed/processed/images/study_0271_slice_013.npy,data/dataset2_mosmed/processed/infection_masks/study_0271_slice_012.npy,data/dataset2_mosmed/processed/lung_masks/study_0271_slice_012.npy,data/dataset2_mosmed/scribbles/study_0271_slice_012.npy,0,27286,0,0
study_0271,13,data/dataset2_mosmed/processed/images/study_0271_slice_012.npy,data/dataset2_mosmed/processed/images/study_0271_slice_013.npy,data/dataset2_mosmed/processed/images/study_0271_slice_014.npy,data/dataset2_mosmed/processed/infection_masks/study_0271_slice_013.npy,data/dataset2_mosmed/processed/lung_masks/study_0271_slice_013.npy,data/dataset2_mosmed/scribbles/study_0271_slice_013.npy,321,27366,60,222
study_0271,14,data/dataset2_mosmed/processed/images/study_0271_slice_013.npy,data/dataset2_mosmed/processed/images/study_0271_slice_014.npy,data/dataset2_mosmed/processed/images/study_0271_slice_015.npy,data/dataset2_mosmed/processed/infection_masks/study_0271_slice_014.npy,data/dataset2_mosmed/processed/lung_masks/study_0271_slice_014.npy,data/dataset2_mosmed/scribbles/study_0271_slice_014.npy,112,27477,28,224
study_0271,15,data/dataset2_mosmed/processed/images/study_0271_slice_014.npy,data/dataset2_mosmed/processed/images/study_0271_slice_015.npy,data/dataset2_mosmed/processed/images/study_0271_slice_016.npy,data/dataset2_mosmed/processed/infection_masks/study_0271_slice_015.npy,data/dataset2_mosmed/processed/lung_masks/study_0271_slice_015.npy,data/dataset2_mosmed/scribbles/study_0271_slice_015.npy,0,27297,0,0
