case_id,slice_idx,image_prev_path,image_path,image_next_path,infection_mask_path,lung_mask_path,scribble_path,lesion_pixels,lung_pixels,scribble_fg_pixels,scribble_bg_pixels
study_0267,9,data/dataset2_mosmed/processed/images/study_0267_slice_008.npy,data/dataset2_mosmed/processed/images/study_0267_slice_009.npy,data/dataset2_mosmed/processed/images/study_0267_slice_010.npy,data/dataset2_mosmed/processed/infection_masks/study_0267_slice_009.npy,data/dataset2_mosmed/processed/lung_masks/study_0267_slice_009.npy,data/dataset2_mosmed/scribbles/study_0267_slice_009.npy,0,36960,0,0
study_0267,10,data/dataset2_mosmed/processed/images/study_0267_slice_009.npy,data/dataset2_mosmed/processed/images/study_0267_slice_010.npy,data/dataset2_mosmed/processed/images/study_0267_slice_011.npy,data/dataset2_mosmed/processed/infection_masks/study_0267_slice_010.npy,data/dataset2_mosmed/processed/lung_masks/study_0267_slice_010.npy,data/dataset2_mosmed/scribbles/study_0267_slice_010.npy,0,37579,0,0
study_0267,11,data/dataset2_mosmed/processed/images/study_0267_slice_010.npy,data/dataset2_mosmed/processed/images/study_0267_slice_011.npy,data/dataset2_mosmed/processed/images/study_0267_slice_012.npy,data/dataset2_mosmed/processed/infection_masks/study_0267_slice_011.npy,data/dataset2_mosmed/processed/lung_masks/study_0267_slice_011.npy,data/dataset2_mosmed/scribbles/study_0267_slice_011.npy,108,38140,49,223
study_0267,12,data/dataset2_mosmed/processed/images/study_0267_slice_011.npy,data/dataset2_mosmed/processed/images/study_0267_slice_012.npy,data/dataset2_mosmed/processed/images/study_0267_slice_013.npy,data/dataset2_mosmed/processed/infection_masks/study_0267_slice_012.npy,data/dataset2_mosmed/processed/lung_masks/study_0267_slice_012.npy,data/dataset2_mosmed/scribbles/study_0267_slice_012.npy,183,32701,25,223
study_0267,13,data/dataset2_mosmed/processed/images/study_0267_slice_012.npy,data/dataset2_mosmed/processed/images/study_0267_slice_013.npy,data/dataset2_mosmed/processed/images/study_0267_slice_014.npy,data/dataset2_mosmed/processed/infection_masks/study_0267_slice_013.npy,data/dataset2_mosmed/processed/lung_masks/study_0267_slice_013.npy,data/dataset2_mosmed/scribbles/study_0267_slice_013.npy,173,32395,41,223
study_0267,14,data/dataset2_mosmed/processed/images/study_0267_slice_013.npy,data/dataset2_mosmed/processed/images/study_0267_slice_014.npy,data/dataset2_mosmed/processed/images/study_0267_slice_015.npy,data/dataset2_mosmed/processed/infection_masks/study_0267_slice_014.npy,data/dataset2_mosmed/processed/lung_masks/study_0267_slice_014.npy,data/dataset2_mosmed/scribbles/study_0267_slice_014.npy,210,25346,22,222
study_0267,15,data/dataset2_mosmed/processed/images/study_0267_slice_014.npy,data/dataset2_mosmed/processed/images/study_0267_slice_015.npy,data/dataset2_mosmed/processed/images/study_0267_slice_016.npy,data/dataset2_mosmed/processed/infection_masks/study_0267_slice_015.npy,data/dataset2_mosmed/processed/lung_masks/study_0267_slice_015.npy,data/dataset2_mosmed/scribbles/study_0267_slice_015.npy,130,24912,9,223
study_0267,16,data/dataset2_mosmed/processed/images/study_0267_slice_015.npy,data/dataset2_mosmed/processed/images/study_0267_slice_016.npy,data/dataset2_mosmed/processed/images/study_0267_slice_017.npy,data/dataset2_mosmed/processed/infection_masks/study_0267_slice_016.npy,data/dataset2_mosmed/processed/lung_masks/study_0267_slice_016.npy,data/dataset2_mosmed/scribbles/study_0267_slice_016.npy,66,24783,34,225
study_0267,17,data/dataset2_mosmed/processed/images/study_0267_slice_016.npy,data/dataset2_mosmed/processed/images/study_0267_slice_017.npy,data/dataset2_mosmed/processed/images/study_0267_slice_018.npy,data/dataset2_mosmed/processed/infection_masks/study_0267_slice_017.npy,data/dataset2_mosmed/processed/lung_masks/study_0267_slice_017.npy,data/dataset2_mosmed/scribbles/study_0267_slice_017.npy,191,24802,49,223
study_0267,18,data/dataset2_mosmed/processed/images/study_0267_slice_017.npy,data/dataset2_mosmed/processed/images/study_0267_slice_018.npy,data/dataset2_mosmed/processed/images/study_0267_slice_019.npy,data/dataset2_mosmed/processed/infection_masks/study_0267_slice_018.npy,data/dataset2_mosmed/processed/lung_masks/study_0267_slice_018.npy,data/dataset2_mosmed/scribbles/study_0267_slice_018.npy,23,24667,7,224
study_0267,19,data/dataset2_mosmed/processed/images/study_0267_slice_018.npy,data/dataset2_mosmed/processed/images/study_0267_slice_019.npy,data/dataset2_mosmed/processed/images/study_0267_slice_020.npy,data/dataset2_mosmed/processed/infection_masks/study_0267_slice_019.npy,data/dataset2_mosmed/processed/lung_masks/study_0267_slice_019.npy,data/dataset2_mosmed/scribbles/study_0267_slice_019.npy,47,24346,14,224
study_0267,20,data/dataset2_mosmed/processed/images/study_0267_slice_019.npy,data/dataset2_mosmed/processed/images/study_0267_slice_020.npy,data/dataset2_mosmed/processed/images/study_0267_slice_021.npy,data/dataset2_mosmed/processed/infection_masks/study_0267_slice_020.npy,data/dataset2_mosmed/processed/lung_masks/study_0267_slice_020.npy,data/dataset2_mosmed/scribbles/study_0267_slice_020.npy,174,24157,31,222
study_0267,21,data/dataset2_mosmed/processed/images/study_0267_slice_020.npy,data/dataset2_mosmed/processed/images/study_0267_slice_021.npy,data/dataset2_mosmed/processed/images/study_0267_slice_022.npy,data/dataset2_mosmed/processed/infection_masks/study_0267_slice_021.npy,data/dataset2_mosmed/processed/lung_masks/study_0267_slice_021.npy,data/dataset2_mosmed/scribbles/study_0267_slice_021.npy,0,30565,0,0
study_0267,22,data/dataset2_mosmed/processed/images/study_0267_slice_021.npy,data/dataset2_mosmed/processed/images/study_0267_slice_022.npy,data/dataset2_mosmed/processed/images/study_0267_slice_023.npy,data/dataset2_mosmed/processed/infection_masks/study_0267_slice_022.npy,data/dataset2_mosmed/processed/lung_masks/study_0267_slice_022.npy,data/dataset2_mosmed/scribbles/study_0267_slice_022.npy,102,24705,27,224
study_0267,23,data/dataset2_mosmed/processed/images/study_0267_slice_022.npy,data/dataset2_mosmed/processed/images/study_0267_slice_023.npy,data/dataset2_mosmed/processed/images/study_0267_slice_024.npy,data/dataset2_mosmed/processed/infection_masks/study_0267_slice_023.npy,data/dataset2_mosmed/processed/lung_masks/study_0267_slice_023.npy,data/dataset2_mosmed/scribbles/study_0267_slice_023.npy,89,25194,11,223
study_0267,24,data/dataset2_mosmed/processed/images/study_0267_slice_023.npy,data/dataset2_mosmed/processed/images/study_0267_slice_024.npy,data/dataset2_mosmed/processed/images/study_0267_slice_025.npy,data/dataset2_mosmed/processed/infection_masks/study_0267_slice_024.npy,data/dataset2_mosmed/processed/lung_masks/study_0267_slice_024.npy,data/dataset2_mosmed/scribbles/study_0267_slice_024.npy,0,25742,0,0
study_0267,25,data/dataset2_mosmed/processed/images/study_0267_slice_024.npy,data/dataset2_mosmed/processed/images/study_0267_slice_025.npy,data/dataset2_mosmed/processed/images/study_0267_slice_030.npy,data/dataset2_mosmed/processed/infection_masks/study_0267_slice_025.npy,data/dataset2_mosmed/processed/lung_masks/study_0267_slice_025.npy,data/dataset2_mosmed/scribbles/study_0267_slice_025.npy,0,26202,0,0
study_0267,30,data/dataset2_mosmed/processed/images/study_0267_slice_025.npy,data/dataset2_mosmed/processed/images/study_0267_slice_030.npy,data/dataset2_mosmed/processed/images/study_0267_slice_031.npy,data/dataset2_mosmed/processed/infection_masks/study_0267_slice_030.npy,data/dataset2_mosmed/processed/lung_masks/study_0267_slice_030.npy,data/dataset2_mosmed/scribbles/study_0267_slice_030.npy,0,29505,0,0
study_0267,31,data/dataset2_mosmed/processed/images/study_0267_slice_030.npy,data/dataset2_mosmed/processed/images/study_0267_slice_031.npy,data/dataset2_mosmed/processed/images/study_0267_slice_032.npy,data/dataset2_mosmed/processed/infection_masks/study_0267_slice_031.npy,data/dataset2_mosmed/processed/lung_masks/study_0267_slice_031.npy,data/dataset2_mosmed/scribbles/study_0267_slice_031.npy,0,30204,0,0
study_0267,32,data/dataset2_mosmed/processed/images/study_0267_slice_031.npy,data/dataset2_mosmed/processed/images/study_0267_slice_032.npy,data/dataset2_mosmed/processed/images/study_0267_slice_033.npy,data/dataset2_mosmed/processed/infection_masks/study_0267_slice_032.npy,data/dataset2_mosmed/processed/lung_masks/study_0267_slice_032.npy,data/dataset2_mosmed/scribbles/study_0267_slice_032.npy,120,30851,32,224
study_0267,33,data/dataset2_mosmed/processed/images/study_0267_slice_032.npy,data/dataset2_mosmed/processed/images/study_0267_slice_033.npy,data/dataset2_mosmed/processed/images/study_0267_slice_034.npy,data/dataset2_mosmed/processed/infection_masks/study_0267_slice_033.npy,data/dataset2_mosmed/processed/lung_masks/study_0267_slice_033.npy,data/dataset2_mosmed/scribbles/study_0267_slice_033.npy,0,31190,0,0
study_0267,34,data/dataset2_mosmed/processed/images/study_0267_slice_033.npy,data/dataset2_mosmed/processed/images/study_0267_slice_034.npy,data/dataset2_mosmed/processed/images/study_0267_slice_034.npy,data/dataset2_mosmed/processed/infection_masks/study_0267_slice_034.npy,data/dataset2_mosmed/processed/lung_masks/study_0267_slice_034.npy,data/dataset2_mosmed/scribbles/study_0267_slice_034.npy,0,31747,0,0
study_0268,4,data/dataset2_mosmed/processed/images/study_0268_slice_004.npy,data/dataset2_mosmed/processed/images/study_0268_slice_004.npy,data/dataset2_mosmed/processed/images/study_0268_slice_005.npy,data/dataset2_mosmed/processed/infection_masks/study_0268_slice_004.npy,data/dataset2_mosmed/processed/lung_masks/study_0268_slice_004.npy,data/dataset2_mosmed/scribbles/study_0268_slice_004.npy,0,24641,0,0
study_0268,5,data/dataset2_mosmed/processed/images/study_0268_slice_004.npy,data/dataset2_mosmed/processed/images/study_0268_slice_005.npy,data/dataset2_mosmed/processed/images/study_0268_slice_006.npy,data/dataset2_mosmed/processed/infection_masks/study_0268_slice_005.npy,data/dataset2_mosmed/processed/lung_masks/study_0268_slice_005.npy,data/dataset2_mosmed/scribbles/study_0268_slice_005.npy,0,25312,0,0
study_0268,6,data/dataset2_mosmed/processed/images/study_0268_slice_005.npy,data/dataset2_mosmed/processed/images/study_0268_slice_006.npy,data/dataset2_mosmed/processed/images/study_0268_slice_007.npy,data/dataset2_mosmed/processed/infection_masks/study_0268_slice_006.npy,data/dataset2_mosmed/processed/lung_masks/study_0268_slice_006.npy,data/dataset2_mosmed/scribbles/study_0268_slice_006.npy,185,25864,77,223
study_0268,7,data/dataset2_mosmed/processed/images/study_0268_slice_006.npy,data/dataset2_mosmed/processed/images/study_0268_slice_007.npy,data/dataset2_mosmed/processed/images/study_0268_slice_008.npy,data/dataset2_mosmed/processed/infection_masks/study_0268_slice_007.npy,data/dataset2_mosmed/processed/lung_masks/study_0268_slice_007.npy,data/dataset2_mosmed/scribbles/study_0268_slice_007.npy,205,62488,74,222
study_0268,8,data/dataset2_mosmed/processed/images/study_0268_slice_007.npy,data/dataset2_mosmed/processed/images/study_0268_slice_008.npy,data/dataset2_mosmed/processed/images/study_0268_slice_009.npy,data/dataset2_mosmed/processed/infection_masks/study_0268_slice_008.npy,data/dataset2_mosmed/processed/lung_masks/study_0268_slice_008.npy,data/dataset2_mosmed/scribbles/study_0268_slice_008.npy,137,62488,85,221
study_0268,9,data/dataset2_mosmed/processed/images/study_0268_slice_008.npy,data/dataset2_mosmed/processed/images/study_0268_slice_009.npy,data/dataset2_mosmed/processed/images/study_0268_slice_010.npy,data/dataset2_mosmed/processed/infection_masks/study_0268_slice_009.npy,data/dataset2_mosmed/processed/lung_masks/study_0268_slice_009.npy,data/dataset2_mosmed/scribbles/study_0268_slice_009.npy,71,62487,40,223
study_0268,10,data/dataset2_mosmed/processed/images/study_0268_slice_009.npy,data/dataset2_mosmed/processed/images/study_0268_slice_010.npy,data/dataset2_mosmed/processed/images/study_0268_slice_011.npy,data/dataset2_mosmed/processed/infection_masks/study_0268_slice_010.npy,data/dataset2_mosmed/processed/lung_masks/study_0268_slice_010.npy,data/dataset2_mosmed/scribbles/study_0268_slice_010.npy,67,62487,33,223
study_0268,11,data/dataset2_mosmed/processed/images/study_0268_slice_010.npy,data/dataset2_mosmed/processed/images/study_0268_slice_011.npy,data/dataset2_mosmed/processed/images/study_0268_slice_012.npy,data/dataset2_mosmed/processed/infection_masks/study_0268_slice_011.npy,data/dataset2_mosmed/processed/lung_masks/study_0268_slice_011.npy,data/dataset2_mosmed/scribbles/study_0268_slice_011.npy,194,62487,79,221
study_0268,12,data/dataset2_mosmed/processed/images/study_0268_slice_011.npy,data/dataset2_mosmed/processed/images/study_0268_slice_012.npy,data/dataset2_mosmed/processed/images/study_0268_slice_013.npy,data/dataset2_mosmed/processed/infection_masks/study_0268_slice_012.npy,data/dataset2_mosmed/processed/lung_masks/study_0268_slice_012.npy,data/dataset2_mosmed/scribbles/study_0268_slice_012.npy,298,62487,113,222
study_0268,13,data/dataset2_mosmed/processed/images/study_0268_slice_012.npy,data/dataset2_mosmed/processed/images/study_0268_slice_013.npy,data/dataset2_mosmed/processed/images/study_0268_slice_014.npy,data/dataset2_mosmed/processed/infection_masks/study_0268_slice_013.npy,data/dataset2_mosmed/processed/lung_masks/study_0268_slice_013.npy,data/dataset2_mosmed/scribbles/study_0268_slice_013.npy,390,62487,88,219
study_0268,14,data/dataset2_mosmed/processed/images/study_0268_slice_013.npy,data/dataset2_mosmed/processed/images/study_0268_slice_014.npy,data/dataset2_mosmed/processed/images/study_0268_slice_015.npy,data/dataset2_mosmed/processed/infection_masks/study_0268_slice_014.npy,data/dataset2_mosmed/processed/lung_masks/study_0268_slice_014.npy,data/dataset2_mosmed/scribbles/study_0268_slice_014.npy,456,62488,130,221
study_0268,15,data/dataset2_mosmed/processed/images/study_0268_slice_014.npy,data/dataset2_mosmed/processed/images/study_0268_slice_015.npy,data/dataset2_mosmed/processed/images/study_0268_slice_016.npy,data/dataset2_mosmed/processed/infection_masks/study_0268_slice_015.npy,data/dataset2_mosmed/processed/lung_masks/study_0268_slice_015.npy,data/dataset2_mosmed/scribbles/study_0268_slice_015.npy,519,33754,174,219
study_0268,16,data/dataset2_mosmed/processed/images/study_0268_slice_015.npy,data/dataset2_mosmed/processed/images/study_0268_slice_016.npy,data/dataset2_mosmed/processed/images/study_0268_slice_017.npy,data/dataset2_mosmed/processed/infection_masks/study_0268_slice_016.npy,data/dataset2_mosmed/processed/lung_masks/study_0268_slice_016.npy,data/dataset2_mosmed/scribbles/study_0268_slice_016.npy,379,35147,99,221
study_0268,17,data/dataset2_mosmed/processed/images/study_0268_slice_016.npy,data/dataset2_mosmed/processed/images/study_0268_slice_017.npy,data/dataset2_mosmed/processed/images/study_0268_slice_018.npy,data/dataset2_mosmed/processed/infection_masks/study_0268_slice_017.npy,data/dataset2_mosmed/processed/lung_masks/study_0268_slice_017.npy,data/dataset2_mosmed/scribbles/study_0268_slice_017.npy,228,34971,50,223
study_0268,18,data/dataset2_mosmed/processed/images/study_0268_slice_017.npy,data/dataset2_mosmed/processed/images/study_0268_slice_018.npy,data/dataset2_mosmed/processed/images/study_0268_slice_019.npy,data/dataset2_mosmed/processed/infection_masks/study_0268_slice_018.npy,data/dataset2_mosmed/processed/lung_masks/study_0268_slice_018.npy,data/dataset2_mosmed/scribbles/study_0268_slice_018.npy,169,34777,33,221
study_0268,19,data/dataset2_mosmed/processed/images/study_0268_slice_018.npy,data/dataset2_mosmed/processed/images/study_0268_slice_019.npy,data/dataset2_mosmed/processed/images/study_0268_slice_020.npy,data/dataset2_mosmed/processed/infection_masks/study_0268_slice_019.npy,data/dataset2_mosmed/processed/lung_masks/study_0268_slice_019.npy,data/dataset2_mosmed/scribbles/study_0268_slice_019.npy,292,34572,52,222
study_0268,20,data/dataset2_mosmed/processed/images/study_0268_slice_019.npy,data/dataset2_mosmed/processed/images/study_0268_slice_020.npy,data/dataset2_mosmed/processed/images/study_0268_slice_021.npy,data/dataset2_mosmed/processed/infection_masks/study_0268_slice_020.npy,data/dataset2_mosmed/processed/lung_masks/study_0268_slice_020.npy,data/dataset2_mosmed/scribbles/study_0268_slice_020.npy,244,34195,86,222
study_0268,21,data/dataset2_mosmed/processed/images/study_0268_slice_020.npy,data/dataset2_mosmed/processed/images/study_0268_slice_021.npy,data/dataset2_mosmed/processed/images/study_0268_slice_022.npy,data/dataset2_mosmed/processed/infection_masks/study_0268_slice_021.npy,data/dataset2_mosmed/processed/lung_masks/study_0268_slice_021.npy,data/dataset2_mosmed/scribbles/study_0268_slice_021.npy,0,33819,0,0
study_0268,22,data/dataset2_mosmed/processed/images/study_0268_slice_021.npy,data/dataset2_mosmed/processed/images/study_0268_slice_022.npy,data/dataset2_mosmed/processed/images/study_0268_slice_023.npy,data/dataset2_mosmed/processed/infection_masks/study_0268_slice_022.npy,data/dataset2_mosmed/processed/lung_masks/study_0268_slice_022.npy,data/dataset2_mosmed/scribbles/study_0268_slice_022.npy,143,33710,55,223
study_0268,23,data/dataset2_mosmed/processed/images/study_0268_slice_022.npy,data/dataset2_mosmed/processed/images/study_0268_slice_023.npy,data/dataset2_mosmed/processed/images/study_0268_slice_024.npy,data/dataset2_mosmed/processed/infection_masks/study_0268_slice_023.npy,data/dataset2_mosmed/processed/lung_masks/study_0268_slice_023.npy,data/dataset2_mosmed/scribbles/study_0268_slice_023.npy,253,25357,80,222
study_0268,24,data/dataset2_mosmed/processed/images/study_0268_slice_023.npy,data/dataset2_mosmed/processed/images/study_0268_slice_024.npy,data/dataset2_mosmed/processed/images/study_0268_slice_025.npy,data/dataset2_mosmed/processed/infection_masks/study_0268_slice_024.npy,data/dataset2_mosmed/processed/lung_masks/study_0268_slice_024.npy,data/dataset2_mosmed/scribbles/study_0268_slice_024.npy,141,25543,56,223
study_0268,25,data/dataset2_mosmed/processed/images/study_0268_slice_024.npy,data/dataset2_mosmed/processed/images/study_0268_slice_025.npy,data/dataset2_mosmed/processed/images/study_0268_slice_026.npy,data/dataset2_mosmed/processed/infection_masks/study_0268_slice_025.npy,data/dataset2_mosmed/processed/lung_masks/study_0268_slice_025.npy,data/dataset2_mosmed/scribbles/study_0268_slice_025.npy,63,25908,26,223
study_0268,26,data/dataset2_mosmed/processed/images/study_0268_slice_025.npy,data/dataset2_mosmed/processed/images/study_0268_slice_026.npy,data/dataset2_mosmed/processed/images/study_0268_slice_027.npy,data/dataset2_mosmed/processed/infection_masks/study_0268_slice_026.npy,data/dataset2_mosmed/processed/lung_masks/study_0268_slice_026.npy,data/dataset2_mosmed/scribbles/study_0268_slice_026.npy,0,27341,0,0
study_0268,27,data/dataset2_mosmed/processed/images/study_0268_slice_026.npy,data/dataset2_mosmed/processed/images/study_0268_slice_027.npy,data/dataset2_mosmed/processed/images/study_0268_slice_027.npy,data/dataset2_mosmed/processed/infection_masks/study_0268_slice_027.npy,data/dataset2_mosmed/processed/lung_masks/study_0268_slice_027.npy,data/dataset2_mosmed/scribbles/study_0268_slice_027.npy,0,27302,0,0
study_0271,11,data/dataset2_mosmed/processed/images/study_0271_slice_011.npy,data/dataset2_mosmed/processed/images/study_0271_slice_011.npy,data/dataset2_mosmed/processed/images/study_0271_slice_012.npy,data/dataset2_mosmed/processed/infection_masks/study_0271_slice_011.npy,data/dataset2_mosmed/processed/lung_masks/study_0271_slice_011.npy,data/dataset2_mosmed/scribbles/study_0271_slice_011.npy,0,26973,0,0
study_0271,12,data/dataset2_mosmed/processed/images/study_0271_slice_011.npy,data/dataset2_mosmed/processed/images/study_0271_slice_012.npy,data/dataset2_mosmed/processed/images/study_0271_slice_013.npy,data/dataset2_mosmed/processed/infection_masks/study_0271_slice_012.npy,data/dataset2_mosmed/processed/lung_masks/study_0271_slice_012.npy,data/dataset2_mosmed/scribbles/study_0271_slice_012.npy,0,27286,0,0
study_0271,13,data/dataset2_mosmed/processed/images/study_0271_slice_012.npy,data/dataset2_mosmed/processed/images/study_0271_slice_013.npy,data/dataset2_mosmed/processed/images/study_0271_slice_014.npy,data/dataset2_mosmed/processed/infection_masks/study_0271_slice_013.npy,data/dataset2_mosmed/processed/lung_masks/study_0271_slice_013.npy,data/dataset2_mosmed/scribbles/study_0271_slice_013.npy,321,27366,60,222
study_0271,14,data/dataset2_mosmed/processed/images/study_0271_slice_013.npy,data/dataset2_mosmed/processed/images/study_0271_slice_014.npy,data/dataset2_mosmed/processed/images/study_0271_slice_015.npy,data/dataset2_mosmed/processed/infection_masks/study_0271_slice_014.npy,data/dataset2_mosmed/processed/lung_masks/study_0271_slice_014.npy,data/dataset2_mosmed/scribbles/study_0271_slice_014.npy,112,27477,28,224
study_0271,15,data/dataset2_mosmed/processed/images/study_0271_slice_014.npy,data/dataset2_mosmed/processed/images/study_0271_slice_015.npy,data/dataset2_mosmed/processed/images/study_0271_slice_016.npy,data/dataset2_mosmed/processed/infection_masks/study_0271_slice_015.npy,data/dataset2_mosmed/processed/lung_masks/study_0271_slice_015.npy,data/dataset2_mosmed/scribbles/study_0271_slice_015.npy,0,27297,0,0
study_0271,16,data/dataset2_mosmed/processed/images/study_0271_slice_015.npy,data/dataset2_mosmed/processed/images/study_0271_slice_016.npy,data/dataset2_mosmed/processed/images/study_0271_slice_017.npy,data/dataset2_mosmed/processed/infection_masks/study_0271_slice_016.npy,data/dataset2_mosmed/processed/lung_masks/study_0271_slice_016.npy,data/dataset2_mosmed/scribbles/study_0271_slice_016.npy,0,26971,0,0
study_0271,17,data/dataset2_mosmed/processed/images/study_0271_slice_016.npy,data/dataset2_mosmed/processed/images/study_0271_slice_017.npy,data/dataset2_mosmed/processed/images/study_0271_slice_018.npy,data/dataset2_mosmed/processed/infection_masks/study_0271_slice_017.npy,data/dataset2_mosmed/processed/lung_masks/study_0271_slice_017.npy,data/dataset2_mosmed/scribbles/study_0271_slice_017.npy,0,26650,0,0
study_0271,18,data/dataset2_mosmed/processed/images/study_0271_slice_017.npy,data/dataset2_mosmed/processed/images/study_0271_slice_018.npy,data/dataset2_mosmed/processed/images/study_0271_slice_019.npy,data/dataset2_mosmed/processed/infection_masks/study_0271_slice_018.npy,data/dataset2_mosmed/processed/lung_masks/study_0271_slice_018.npy,data/dataset2_mosmed/scribbles/study_0271_slice_018.npy,0,26506,0,0
study_0271,19,data/dataset2_mosmed/processed/images/study_0271_slice_018.npy,data/dataset2_mosmed/processed/images/study_0271_slice_019.npy,data/dataset2_mosmed/processed/images/study_0271_slice_020.npy,data/dataset2_mosmed/processed/infection_masks/study_0271_slice_019.npy,data/dataset2_mosmed/processed/lung_masks/study_0271_slice_019.npy,data/dataset2_mosmed/scribbles/study_0271_slice_019.npy,22,26195,11,225
study_0271,20,data/dataset2_mosmed/processed/images/study_0271_slice_019.npy,data/dataset2_mosmed/processed/images/study_0271_slice_020.npy,data/dataset2_mosmed/processed/images/study_0271_slice_021.npy,data/dataset2_mosmed/processed/infection_masks/study_0271_slice_020.npy,data/dataset2_mosmed/processed/lung_masks/study_0271_slice_020.npy,data/dataset2_mosmed/scribbles/study_0271_slice_020.npy,85,26131,28,224
study_0271,21,data/dataset2_mosmed/processed/images/study_0271_slice_020.npy,data/dataset2_mosmed/processed/images/study_0271_slice_021.npy,data/dataset2_mosmed/processed/images/study_0271_slice_022.npy,data/dataset2_mosmed/processed/infection_masks/study_0271_slice_021.npy,data/dataset2_mosmed/processed/lung_masks/study_0271_slice_021.npy,data/dataset2_mosmed/scribbles/study_0271_slice_021.npy,198,25843,42,223
study_0271,22,data/dataset2_mosmed/processed/images/study_0271_slice_021.npy,data/dataset2_mosmed/processed/images/study_0271_slice_022.npy,data/dataset2_mosmed/processed/images/study_0271_slice_023.npy,data/dataset2_mosmed/processed/infection_masks/study_0271_slice_022.npy,data/dataset2_mosmed/processed/lung_masks/study_0271_slice_022.npy,data/dataset2_mosmed/scribbles/study_0271_slice_022.npy,231,28202,44,224
study_0271,23,data/dataset2_mosmed/processed/images/study_0271_slice_022.npy,data/dataset2_mosmed/processed/images/study_0271_slice_023.npy,data/dataset2_mosmed/processed/images/study_0271_slice_024.npy,data/dataset2_mosmed/processed/infection_masks/study_0271_slice_023.npy,data/dataset2_mosmed/processed/lung_masks/study_0271_slice_023.npy,data/dataset2_mosmed/scribbles/study_0271_slice_023.npy,232,27745,55,222
study_0271,24,data/dataset2_mosmed/processed/images/study_0271_slice_023.npy,data/dataset2_mosmed/processed/images/study_0271_slice_024.npy,data/dataset2_mosmed/processed/images/study_0271_slice_025.npy,data/dataset2_mosmed/processed/infection_masks/study_0271_slice_024.npy,data/dataset2_mosmed/processed/lung_masks/study_0271_slice_024.npy,data/dataset2_mosmed/scribbles/study_0271_slice_024.npy,206,24896,56,224
study_0271,25,data/dataset2_mosmed/processed/images/study_0271_slice_024.npy,data/dataset2_mosmed/processed/images/study_0271_slice_025.npy,data/dataset2_mosmed/processed/images/study_0271_slice_026.npy,data/dataset2_mosmed/processed/infection_masks/study_0271_slice_025.npy,data/dataset2_mosmed/processed/lung_masks/study_0271_slice_025.npy,data/dataset2_mosmed/scribbles/study_0271_slice_025.npy,17,24455,12,223
study_0271,26,data/dataset2_mosmed/processed/images/study_0271_slice_025.npy,data/dataset2_mosmed/processed/images/study_0271_slice_026.npy,data/dataset2_mosmed/processed/images/study_0271_slice_027.npy,data/dataset2_mosmed/processed/infection_masks/study_0271_slice_026.npy,data/dataset2_mosmed/processed/lung_masks/study_0271_slice_026.npy,data/dataset2_mosmed/scribbles/study_0271_slice_026.npy,18,24001,10,224
study_0271,27,data/dataset2_mosmed/processed/images/study_0271_slice_026.npy,data/dataset2_mosmed/processed/images/study_0271_slice_027.npy,data/dataset2_mosmed/processed/images/study_0271_slice_028.npy,data/dataset2_mosmed/processed/infection_masks/study_0271_slice_027.npy,data/dataset2_mosmed/processed/lung_masks/study_0271_slice_027.npy,data/dataset2_mosmed/scribbles/study_0271_slice_027.npy,0,23366,0,0
study_0271,28,data/dataset2_mosmed/processed/images/study_0271_slice_027.npy,data/dataset2_mosmed/processed/images/study_0271_slice_028.npy,data/dataset2_mosmed/processed/images/study_0271_slice_028.npy,data/dataset2_mosmed/processed/infection_masks/study_0271_slice_028.npy,data/dataset2_mosmed/processed/lung_masks/study_0271_slice_028.npy,data/dataset2_mosmed/scribbles/study_0271_slice_028.npy,0,24204,0,0
study_0273,12,data/dataset2_mosmed/processed/images/study_0273_slice_012.npy,data/dataset2_mosmed/processed/images/study_0273_slice_012.npy,data/dataset2_mosmed/processed/images/study_0273_slice_013.npy,data/dataset2_mosmed/processed/infection_masks/study_0273_slice_012.npy,data/dataset2_mosmed/processed/lung_masks/study_0273_slice_012.npy,data/dataset2_mosmed/scribbles/study_0273_slice_012.npy,0,62500,0,0
study_0273,13,data/dataset2_mosmed/processed/images/study_0273_slice_012.npy,data/dataset2_mosmed/processed/images/study_0273_slice_013.npy,data/dataset2_mosmed/processed/images/study_0273_slice_014.npy,data/dataset2_mosmed/processed/infection_masks/study_0273_slice_013.npy,data/dataset2_mosmed/processed/lung_masks/study_0273_slice_013.npy,data/dataset2_mosmed/scribbles/study_0273_slice_013.npy,0,62500,0,0
study_0273,14,data/dataset2_mosmed/processed/images/study_0273_slice_013.npy,data/dataset2_mosmed/processed/images/study_0273_slice_014.npy,data/dataset2_mosmed/processed/images/study_0273_slice_015.npy,data/dataset2_mosmed/processed/infection_masks/study_0273_slice_014.npy,data/dataset2_mosmed/processed/lung_masks/study_0273_slice_014.npy,data/dataset2_mosmed/scribbles/study_0273_slice_014.npy,163,62500,48,223
study_0273,15,data/dataset2_mosmed/processed/images/study_0273_slice_014.npy,data/dataset2_mosmed/processed/images/study_0273_slice_015.npy,data/dataset2_mosmed/processed/images/study_0273_slice_016.npy,data/dataset2_mosmed/processed/infection_masks/study_0273_slice_015.npy,data/dataset2_mosmed/processed/lung_masks/study_0273_slice_015.npy,data/dataset2_mosmed/scribbles/study_0273_slice_015.npy,205,62500,46,223
