filename,source,case_id,slice_idx,image_path,infection_mask_path,lung_mask_path,scribble_path,lesion_pixels,lung_pixels,scribble_fg_pixels,scribble_bg_pixels,split
Jun_coronacases_case6_81.png,Jun,Jun_coronacases_case6,81,data/dataset2_covid_lesion/processed/images/Jun_coronacases_case6_81.npy,data/dataset2_covid_lesion/processed/infection_masks/Jun_coronacases_case6_81.npy,data/dataset2_covid_lesion/processed/lung_masks/Jun_coronacases_case6_81.npy,data/dataset2_covid_lesion/scribbles/Jun_coronacases_case6_81.npy,1029,43683,211,203,train
Jun_coronacases_case6_82.png,Jun,Jun_coronacases_case6,82,data/dataset2_covid_lesion/processed/images/Jun_coronacases_case6_82.npy,data/dataset2_covid_lesion/processed/infection_masks/Jun_coronacases_case6_82.npy,data/dataset2_covid_lesion/processed/lung_masks/Jun_coronacases_case6_82.npy,data/dataset2_covid_lesion/scribbles/Jun_coronacases_case6_82.npy,972,43485,200,194,train
Jun_coronacases_case6_83.png,Jun,Jun_coronacases_case6,83,data/dataset2_covid_lesion/processed/images/Jun_coronacases_case6_83.npy,data/dataset2_covid_lesion/processed/infection_masks/Jun_coronacases_case6_83.npy,data/dataset2_covid_lesion/processed/lung_masks/Jun_coronacases_case6_83.npy,data/dataset2_covid_lesion/scribbles/Jun_coronacases_case6_83.npy,937,43393,190,196,train
Jun_coronacases_case6_84.png,Jun,Jun_coronacases_case6,84,data/dataset2_covid_lesion/processed/images/Jun_coronacases_case6_84.npy,data/dataset2_covid_lesion/processed/infection_masks/Jun_coronacases_case6_84.npy,data/dataset2_covid_lesion/processed/lung_masks/Jun_coronacases_case6_84.npy,data/dataset2_covid_lesion/scribbles/Jun_coronacases_case6_84.npy,915,43521,185,194,train
Jun_coronacases_case6_85.png,Jun,Jun_coronacases_case6,85,data/dataset2_covid_lesion/processed/images/Jun_coronacases_case6_85.npy,data/dataset2_covid_lesion/processed/infection_masks/Jun_coronacases_case6_85.npy,data/dataset2_covid_lesion/processed/lung_masks/Jun_coronacases_case6_85.npy,data/dataset2_covid_lesion/scribbles/Jun_coronacases_case6_85.npy,936,43689,187,203,train
Jun_coronacases_case6_86.png,Jun,Jun_coronacases_case6,86,data/dataset2_covid_lesion/processed/images/Jun_coronacases_case6_86.npy,data/dataset2_covid_lesion/processed/infection_masks/Jun_coronacases_case6_86.npy,data/dataset2_covid_lesion/processed/lung_masks/Jun_coronacases_case6_86.npy,data/dataset2_covid_lesion/scribbles/Jun_coronacases_case6_86.npy,915,43510,186,191,train
Jun_coronacases_case6_87.png,Jun,Jun_coronacases_case6,87,data/dataset2_covid_lesion/processed/images/Jun_coronacases_case6_87.npy,data/dataset2_covid_lesion/processed/infection_masks/Jun_coronacases_case6_87.npy,data/dataset2_covid_lesion/processed/lung_masks/Jun_coronacases_case6_87.npy,data/dataset2_covid_lesion/scribbles/Jun_coronacases_case6_87.npy,965,43452,199,194,train
Jun_coronacases_case6_88.png,Jun,Jun_coronacases_case6,88,data/dataset2_covid_lesion/processed/images/Jun_coronacases_case6_88.npy,data/dataset2_covid_lesion/processed/infection_masks/Jun_coronacases_case6_88.npy,data/dataset2_covid_lesion/processed/lung_masks/Jun_coronacases_case6_88.npy,data/dataset2_covid_lesion/scribbles/Jun_coronacases_case6_88.npy,903,43704,182,197,train
Jun_coronacases_case6_89.png,Jun,Jun_coronacases_case6,89,data/dataset2_covid_lesion/processed/images/Jun_coronacases_case6_89.npy,data/dataset2_covid_lesion/processed/infection_masks/Jun_coronacases_case6_89.npy,data/dataset2_covid_lesion/processed/lung_masks/Jun_coronacases_case6_89.npy,data/dataset2_covid_lesion/scribbles/Jun_coronacases_case6_89.npy,899,43499,181,194,train
Jun_coronacases_case6_90.png,Jun,Jun_coronacases_case6,90,data/dataset2_covid_lesion/processed/images/Jun_coronacases_case6_90.npy,data/dataset2_covid_lesion/processed/infection_masks/Jun_coronacases_case6_90.npy,data/dataset2_covid_lesion/processed/lung_masks/Jun_coronacases_case6_90.npy,data/dataset2_covid_lesion/scribbles/Jun_coronacases_case6_90.npy,852,43737,171,191,train
Jun_coronacases_case6_91.png,Jun,Jun_coronacases_case6,91,data/dataset2_covid_lesion/processed/images/Jun_coronacases_case6_91.npy,data/dataset2_covid_lesion/processed/infection_masks/Jun_coronacases_case6_91.npy,data/dataset2_covid_lesion/processed/lung_masks/Jun_coronacases_case6_91.npy,data/dataset2_covid_lesion/scribbles/Jun_coronacases_case6_91.npy,845,43831,168,194,train
Jun_coronacases_case6_92.png,Jun,Jun_coronacases_case6,92,data/dataset2_covid_lesion/processed/images/Jun_coronacases_case6_92.npy,data/dataset2_covid_lesion/processed/infection_masks/Jun_coronacases_case6_92.npy,data/dataset2_covid_lesion/processed/lung_masks/Jun_coronacases_case6_92.npy,data/dataset2_covid_lesion/scribbles/Jun_coronacases_case6_92.npy,804,43870,157,191,train
Jun_coronacases_case6_93.png,Jun,Jun_coronacases_case6,93,data/dataset2_covid_lesion/processed/images/Jun_coronacases_case6_93.npy,data/dataset2_covid_lesion/processed/infection_masks/Jun_coronacases_case6_93.npy,data/dataset2_covid_lesion/processed/lung_masks/Jun_coronacases_case6_93.npy,data/dataset2_covid_lesion/scribbles/Jun_coronacases_case6_93.npy,764,43821,148,191,train
Jun_coronacases_case6_94.png,Jun,Jun_coronacases_case6,94,data/dataset2_covid_lesion/processed/images/Jun_coronacases_case6_94.npy,data/dataset2_covid_lesion/processed/infection_masks/Jun_coronacases_case6_94.npy,data/dataset2_covid_lesion/processed/lung_masks/Jun_coronacases_case6_94.npy,data/dataset2_covid_lesion/scribbles/Jun_coronacases_case6_94.npy,721,43916,134,198,train
Jun_coronacases_case6_95.png,Jun,Jun_coronacases_case6,95,data/dataset2_covid_lesion/processed/images/Jun_coronacases_case6_95.npy,data/dataset2_covid_lesion/processed/infection_masks/Jun_coronacases_case6_95.npy,data/dataset2_covid_lesion/processed/lung_masks/Jun_coronacases_case6_95.npy,data/dataset2_covid_lesion/scribbles/Jun_coronacases_case6_95.npy,537,43945,90,210,train
Jun_coronacases_case6_96.png,Jun,Jun_coronacases_case6,96,data/dataset2_covid_lesion/processed/images/Jun_coronacases_case6_96.npy,data/dataset2_covid_lesion/processed/infection_masks/Jun_coronacases_case6_96.npy,data/dataset2_covid_lesion/processed/lung_masks/Jun_coronacases_case6_96.npy,data/dataset2_covid_lesion/scribbles/Jun_coronacases_case6_96.npy,512,43906,79,232,train
Jun_coronacases_case6_97.png,Jun,Jun_coronacases_case6,97,data/dataset2_covid_lesion/processed/images/Jun_coronacases_case6_97.npy,data/dataset2_covid_lesion/processed/infection_masks/Jun_coronacases_case6_97.npy,data/dataset2_covid_lesion/processed/lung_masks/Jun_coronacases_case6_97.npy,data/dataset2_covid_lesion/scribbles/Jun_coronacases_case6_97.npy,413,43994,60,215,train
Jun_coronacases_case6_98.png,Jun,Jun_coronacases_case6,98,data/dataset2_covid_lesion/processed/images/Jun_coronacases_case6_98.npy,data/dataset2_covid_lesion/processed/infection_masks/Jun_coronacases_case6_98.npy,data/dataset2_covid_lesion/processed/lung_masks/Jun_coronacases_case6_98.npy,data/dataset2_covid_lesion/scribbles/Jun_coronacases_case6_98.npy,426,44141,62,226,train
Jun_coronacases_case6_99.png,Jun,Jun_coronacases_case6,99,data/dataset2_covid_lesion/processed/images/Jun_coronacases_case6_99.npy,data/dataset2_covid_lesion/processed/infection_masks/Jun_coronacases_case6_99.npy,data/dataset2_covid_lesion/processed/lung_masks/Jun_coronacases_case6_99.npy,data/dataset2_covid_lesion/scribbles/Jun_coronacases_case6_99.npy,442,43970,65,230,train
Jun_coronacases_case7_100.png,Jun,Jun_coronacases_case7,100,data/dataset2_covid_lesion/processed/images/Jun_coronacases_case7_100.npy,data/dataset2_covid_lesion/processed/infection_masks/Jun_coronacases_case7_100.npy,data/dataset2_covid_lesion/processed/lung_masks/Jun_coronacases_case7_100.npy,data/dataset2_covid_lesion/scribbles/Jun_coronacases_case7_100.npy,667,45047,114,269,train
Jun_coronacases_case7_101.png,Jun,Jun_coronacases_case7,101,data/dataset2_covid_lesion/processed/images/Jun_coronacases_case7_101.npy,data/dataset2_covid_lesion/processed/infection_masks/Jun_coronacases_case7_101.npy,data/dataset2_covid_lesion/processed/lung_masks/Jun_coronacases_case7_101.npy,data/dataset2_covid_lesion/scribbles/Jun_coronacases_case7_101.npy,537,44943,90,248,train
Jun_coronacases_case7_102.png,Jun,Jun_coronacases_case7,102,data/dataset2_covid_lesion/processed/images/Jun_coronacases_case7_102.npy,data/dataset2_covid_lesion/processed/infection_masks/Jun_coronacases_case7_102.npy,data/dataset2_covid_lesion/processed/lung_masks/Jun_coronacases_case7_102.npy,data/dataset2_covid_lesion/scribbles/Jun_coronacases_case7_102.npy,538,45311,91,242,train
Jun_coronacases_case7_103.png,Jun,Jun_coronacases_case7,103,data/dataset2_covid_lesion/processed/images/Jun_coronacases_case7_103.npy,data/dataset2_covid_lesion/processed/infection_masks/Jun_coronacases_case7_103.npy,data/dataset2_covid_lesion/processed/lung_masks/Jun_coronacases_case7_103.npy,data/dataset2_covid_lesion/scribbles/Jun_coronacases_case7_103.npy,557,45311,97,211,train
Jun_coronacases_case7_104.png,Jun,Jun_coronacases_case7,104,data/dataset2_covid_lesion/processed/images/Jun_coronacases_case7_104.npy,data/dataset2_covid_lesion/processed/infection_masks/Jun_coronacases_case7_104.npy,data/dataset2_covid_lesion/processed/lung_masks/Jun_coronacases_case7_104.npy,data/dataset2_covid_lesion/scribbles/Jun_coronacases_case7_104.npy,613,45044,108,222,train
Jun_coronacases_case7_105.png,Jun,Jun_coronacases_case7,105,data/dataset2_covid_lesion/processed/images/Jun_coronacases_case7_105.npy,data/dataset2_covid_lesion/processed/infection_masks/Jun_coronacases_case7_105.npy,data/dataset2_covid_lesion/processed/lung_masks/Jun_coronacases_case7_105.npy,data/dataset2_covid_lesion/scribbles/Jun_coronacases_case7_105.npy,627,45037,110,226,train
Jun_coronacases_case7_106.png,Jun,Jun_coronacases_case7,106,data/dataset2_covid_lesion/processed/images/Jun_coronacases_case7_106.npy,data/dataset2_covid_lesion/processed/infection_masks/Jun_coronacases_case7_106.npy,data/dataset2_covid_lesion/processed/lung_masks/Jun_coronacases_case7_106.npy,data/dataset2_covid_lesion/scribbles/Jun_coronacases_case7_106.npy,631,45417,109,223,train
Jun_coronacases_case7_107.png,Jun,Jun_coronacases_case7,107,data/dataset2_covid_lesion/processed/images/Jun_coronacases_case7_107.npy,data/dataset2_covid_lesion/processed/infection_masks/Jun_coronacases_case7_107.npy,data/dataset2_covid_lesion/processed/lung_masks/Jun_coronacases_case7_107.npy,data/dataset2_covid_lesion/scribbles/Jun_coronacases_case7_107.npy,598,45357,100,223,train
Jun_coronacases_case7_108.png,Jun,Jun_coronacases_case7,108,data/dataset2_covid_lesion/processed/images/Jun_coronacases_case7_108.npy,data/dataset2_covid_lesion/processed/infection_masks/Jun_coronacases_case7_108.npy,data/dataset2_covid_lesion/processed/lung_masks/Jun_coronacases_case7_108.npy,data/dataset2_covid_lesion/scribbles/Jun_coronacases_case7_108.npy,587,45201,101,212,train
Jun_coronacases_case7_109.png,Jun,Jun_coronacases_case7,109,data/dataset2_covid_lesion/processed/images/Jun_coronacases_case7_109.npy,data/dataset2_covid_lesion/processed/infection_masks/Jun_coronacases_case7_109.npy,data/dataset2_covid_lesion/processed/lung_masks/Jun_coronacases_case7_109.npy,data/dataset2_covid_lesion/scribbles/Jun_coronacases_case7_109.npy,625,45235,111,209,train
Jun_coronacases_case7_110.png,Jun,Jun_coronacases_case7,110,data/dataset2_covid_lesion/processed/images/Jun_coronacases_case7_110.npy,data/dataset2_covid_lesion/processed/infection_masks/Jun_coronacases_case7_110.npy,data/dataset2_covid_lesion/processed/lung_masks/Jun_coronacases_case7_110.npy,data/dataset2_covid_lesion/scribbles/Jun_coronacases_case7_110.npy,609,45339,107,208,train
Jun_coronacases_case7_111.png,Jun,Jun_coronacases_case7,111,data/dataset2_covid_lesion/processed/images/Jun_coronacases_case7_111.npy,data/dataset2_covid_lesion/processed/infection_masks/Jun_coronacases_case7_111.npy,data/dataset2_covid_lesion/processed/lung_masks/Jun_coronacases_case7_111.npy,data/dataset2_covid_lesion/scribbles/Jun_coronacases_case7_111.npy,585,45468,104,197,train
Jun_coronacases_case7_112.png,Jun,Jun_coronacases_case7,112,data/dataset2_covid_lesion/processed/images/Jun_coronacases_case7_112.npy,data/dataset2_covid_lesion/processed/infection_masks/Jun_coronacases_case7_112.npy,data/dataset2_covid_lesion/processed/lung_masks/Jun_coronacases_case7_112.npy,data/dataset2_covid_lesion/scribbles/Jun_coronacases_case7_112.npy,535,45520,94,190,train
Jun_coronacases_case7_113.png,Jun,Jun_coronacases_case7,113,data/dataset2_covid_lesion/processed/images/Jun_coronacases_case7_113.npy,data/dataset2_covid_lesion/processed/infection_masks/Jun_coronacases_case7_113.npy,data/dataset2_covid_lesion/processed/lung_masks/Jun_coronacases_case7_113.npy,data/dataset2_covid_lesion/scribbles/Jun_coronacases_case7_113.npy,582,45582,103,193,train
Jun_coronacases_case7_114.png,Jun,Jun_coronacases_case7,114,data/dataset2_covid_lesion/processed/images/Jun_coronacases_case7_114.npy,data/dataset2_covid_lesion/processed/infection_masks/Jun_coronacases_case7_114.npy,data/dataset2_covid_lesion/processed/lung_masks/Jun_coronacases_case7_114.npy,data/dataset2_covid_lesion/scribbles/Jun_coronacases_case7_114.npy,503,45650,90,187,train
Jun_coronacases_case7_115.png,Jun,Jun_coronacases_case7,115,data/dataset2_covid_lesion/processed/images/Jun_coronacases_case7_115.npy,data/dataset2_covid_lesion/processed/infection_masks/Jun_coronacases_case7_115.npy,data/dataset2_covid_lesion/processed/lung_masks/Jun_coronacases_case7_115.npy,data/dataset2_covid_lesion/scribbles/Jun_coronacases_case7_115.npy,615,45556,105,256,train
Jun_coronacases_case7_116.png,Jun,Jun_coronacases_case7,116,data/dataset2_covid_lesion/processed/images/Jun_coronacases_case7_116.npy,data/dataset2_covid_lesion/processed/infection_masks/Jun_coronacases_case7_116.npy,data/dataset2_covid_lesion/processed/lung_masks/Jun_coronacases_case7_116.npy,data/dataset2_covid_lesion/scribbles/Jun_coronacases_case7_116.npy,698,45535,117,275,train
Jun_coronacases_case7_117.png,Jun,Jun_coronacases_case7,117,data/dataset2_covid_lesion/processed/images/Jun_coronacases_case7_117.npy,data/dataset2_covid_lesion/processed/infection_masks/Jun_coronacases_case7_117.npy,data/dataset2_covid_lesion/processed/lung_masks/Jun_coronacases_case7_117.npy,data/dataset2_covid_lesion/scribbles/Jun_coronacases_case7_117.npy,697,45476,118,272,train
Jun_coronacases_case7_118.png,Jun,Jun_coronacases_case7,118,data/dataset2_covid_lesion/processed/images/Jun_coronacases_case7_118.npy,data/dataset2_covid_lesion/processed/infection_masks/Jun_coronacases_case7_118.npy,data/dataset2_covid_lesion/processed/lung_masks/Jun_coronacases_case7_118.npy,data/dataset2_covid_lesion/scribbles/Jun_coronacases_case7_118.npy,701,45493,118,276,train
Jun_coronacases_case7_119.png,Jun,Jun_coronacases_case7,119,data/dataset2_covid_lesion/processed/images/Jun_coronacases_case7_119.npy,data/dataset2_covid_lesion/processed/infection_masks/Jun_coronacases_case7_119.npy,data/dataset2_covid_lesion/processed/lung_masks/Jun_coronacases_case7_119.npy,data/dataset2_covid_lesion/scribbles/Jun_coronacases_case7_119.npy,744,45707,129,273,train
Jun_coronacases_case7_120.png,Jun,Jun_coronacases_case7,120,data/dataset2_covid_lesion/processed/images/Jun_coronacases_case7_120.npy,data/dataset2_covid_lesion/processed/infection_masks/Jun_coronacases_case7_120.npy,data/dataset2_covid_lesion/processed/lung_masks/Jun_coronacases_case7_120.npy,data/dataset2_covid_lesion/scribbles/Jun_coronacases_case7_120.npy,724,45629,126,263,train
Jun_coronacases_case7_121.png,Jun,Jun_coronacases_case7,121,data/dataset2_covid_lesion/processed/images/Jun_coronacases_case7_121.npy,data/dataset2_covid_lesion/processed/infection_masks/Jun_coronacases_case7_121.npy,data/dataset2_covid_lesion/processed/lung_masks/Jun_coronacases_case7_121.npy,data/dataset2_covid_lesion/scribbles/Jun_coronacases_case7_121.npy,726,45675,127,265,train
Jun_coronacases_case7_122.png,Jun,Jun_coronacases_case7,122,data/dataset2_covid_lesion/processed/images/Jun_coronacases_case7_122.npy,data/dataset2_covid_lesion/processed/infection_masks/Jun_coronacases_case7_122.npy,data/dataset2_covid_lesion/processed/lung_masks/Jun_coronacases_case7_122.npy,data/dataset2_covid_lesion/scribbles/Jun_coronacases_case7_122.npy,729,45620,127,268,train
Jun_coronacases_case7_123.png,Jun,Jun_coronacases_case7,123,data/dataset2_covid_lesion/processed/images/Jun_coronacases_case7_123.npy,data/dataset2_covid_lesion/processed/infection_masks/Jun_coronacases_case7_123.npy,data/dataset2_covid_lesion/processed/lung_masks/Jun_coronacases_case7_123.npy,data/dataset2_covid_lesion/scribbles/Jun_coronacases_case7_123.npy,705,45567,120,265,train
Jun_coronacases_case7_124.png,Jun,Jun_coronacases_case7,124,data/dataset2_covid_lesion/processed/images/Jun_coronacases_case7_124.npy,data/dataset2_covid_lesion/processed/infection_masks/Jun_coronacases_case7_124.npy,data/dataset2_covid_lesion/processed/lung_masks/Jun_coronacases_case7_124.npy,data/dataset2_covid_lesion/scribbles/Jun_coronacases_case7_124.npy,649,45528,108,260,train
Jun_coronacases_case7_125.png,Jun,Jun_coronacases_case7,125,data/dataset2_covid_lesion/processed/images/Jun_coronacases_case7_125.npy,data/dataset2_covid_lesion/processed/infection_masks/Jun_coronacases_case7_125.npy,data/dataset2_covid_lesion/processed/lung_masks/Jun_coronacases_case7_125.npy,data/dataset2_covid_lesion/scribbles/Jun_coronacases_case7_125.npy,724,45670,121,284,train
Jun_coronacases_case7_126.png,Jun,Jun_coronacases_case7,126,data/dataset2_covid_lesion/processed/images/Jun_coronacases_case7_126.npy,data/dataset2_covid_lesion/processed/infection_masks/Jun_coronacases_case7_126.npy,data/dataset2_covid_lesion/processed/lung_masks/Jun_coronacases_case7_126.npy,data/dataset2_covid_lesion/scribbles/Jun_coronacases_case7_126.npy,708,45562,118,280,train
Jun_coronacases_case7_127.png,Jun,Jun_coronacases_case7,127,data/dataset2_covid_lesion/processed/images/Jun_coronacases_case7_127.npy,data/dataset2_covid_lesion/processed/infection_masks/Jun_coronacases_case7_127.npy,data/dataset2_covid_lesion/processed/lung_masks/Jun_coronacases_case7_127.npy,data/dataset2_covid_lesion/scribbles/Jun_coronacases_case7_127.npy,676,45573,110,281,train
Jun_coronacases_case7_128.png,Jun,Jun_coronacases_case7,128,data/dataset2_covid_lesion/processed/images/Jun_coronacases_case7_128.npy,data/dataset2_covid_lesion/processed/infection_masks/Jun_coronacases_case7_128.npy,data/dataset2_covid_lesion/processed/lung_masks/Jun_coronacases_case7_128.npy,data/dataset2_covid_lesion/scribbles/Jun_coronacases_case7_128.npy,769,45600,127,300,train
Jun_coronacases_case7_129.png,Jun,Jun_coronacases_case7,129,data/dataset2_covid_lesion/processed/images/Jun_coronacases_case7_129.npy,data/dataset2_covid_lesion/processed/infection_masks/Jun_coronacases_case7_129.npy,data/dataset2_covid_lesion/processed/lung_masks/Jun_coronacases_case7_129.npy,data/dataset2_covid_lesion/scribbles/Jun_coronacases_case7_129.npy,860,45447,141,300,train
Jun_coronacases_case7_130.png,Jun,Jun_coronacases_case7,130,data/dataset2_covid_lesion/processed/images/Jun_coronacases_case7_130.npy,data/dataset2_covid_lesion/processed/infection_masks/Jun_coronacases_case7_130.npy,data/dataset2_covid_lesion/processed/lung_masks/Jun_coronacases_case7_130.npy,data/dataset2_covid_lesion/scribbles/Jun_coronacases_case7_130.npy,819,45434,135,300,train
Jun_coronacases_case7_131.png,Jun,Jun_coronacases_case7,131,data/dataset2_covid_lesion/processed/images/Jun_coronacases_case7_131.npy,data/dataset2_covid_lesion/processed/infection_masks/Jun_coronacases_case7_131.npy,data/dataset2_covid_lesion/processed/lung_masks/Jun_coronacases_case7_131.npy,data/dataset2_covid_lesion/scribbles/Jun_coronacases_case7_131.npy,835,45533,138,300,train
Jun_coronacases_case7_132.png,Jun,Jun_coronacases_case7,132,data/dataset2_covid_lesion/processed/images/Jun_coronacases_case7_132.npy,data/dataset2_covid_lesion/processed/infection_masks/Jun_coronacases_case7_132.npy,data/dataset2_covid_lesion/processed/lung_masks/Jun_coronacases_case7_132.npy,data/dataset2_covid_lesion/scribbles/Jun_coronacases_case7_132.npy,790,45535,130,300,train
Jun_coronacases_case7_133.png,Jun,Jun_coronacases_case7,133,data/dataset2_covid_lesion/processed/images/Jun_coronacases_case7_133.npy,data/dataset2_covid_lesion/processed/infection_masks/Jun_coronacases_case7_133.npy,data/dataset2_covid_lesion/processed/lung_masks/Jun_coronacases_case7_133.npy,data/dataset2_covid_lesion/scribbles/Jun_coronacases_case7_133.npy,751,45497,124,300,train
Jun_coronacases_case7_134.png,Jun,Jun_coronacases_case7,134,data/dataset2_covid_lesion/processed/images/Jun_coronacases_case7_134.npy,data/dataset2_covid_lesion/processed/infection_masks/Jun_coronacases_case7_134.npy,data/dataset2_covid_lesion/processed/lung_masks/Jun_coronacases_case7_134.npy,data/dataset2_covid_lesion/scribbles/Jun_coronacases_case7_134.npy,740,45533,127,300,train
Jun_coronacases_case7_135.png,Jun,Jun_coronacases_case7,135,data/dataset2_covid_lesion/processed/images/Jun_coronacases_case7_135.npy,data/dataset2_covid_lesion/processed/infection_masks/Jun_coronacases_case7_135.npy,data/dataset2_covid_lesion/processed/lung_masks/Jun_coronacases_case7_135.npy,data/dataset2_covid_lesion/scribbles/Jun_coronacases_case7_135.npy,736,45542,125,300,train
Jun_coronacases_case7_136.png,Jun,Jun_coronacases_case7,136,data/dataset2_covid_lesion/processed/images/Jun_coronacases_case7_136.npy,data/dataset2_covid_lesion/processed/infection_masks/Jun_coronacases_case7_136.npy,data/dataset2_covid_lesion/processed/lung_masks/Jun_coronacases_case7_136.npy,data/dataset2_covid_lesion/scribbles/Jun_coronacases_case7_136.npy,710,45514,121,298,train
Jun_coronacases_case7_137.png,Jun,Jun_coronacases_case7,137,data/dataset2_covid_lesion/processed/images/Jun_coronacases_case7_137.npy,data/dataset2_covid_lesion/processed/infection_masks/Jun_coronacases_case7_137.npy,data/dataset2_covid_lesion/processed/lung_masks/Jun_coronacases_case7_137.npy,data/dataset2_covid_lesion/scribbles/Jun_coronacases_case7_137.npy,707,45601,122,292,train
Jun_coronacases_case7_138.png,Jun,Jun_coronacases_case7,138,data/dataset2_covid_lesion/processed/images/Jun_coronacases_case7_138.npy,data/dataset2_covid_lesion/processed/infection_masks/Jun_coronacases_case7_138.npy,data/dataset2_covid_lesion/processed/lung_masks/Jun_coronacases_case7_138.npy,data/dataset2_covid_lesion/scribbles/Jun_coronacases_case7_138.npy,782,45346,132,300,train
Jun_coronacases_case7_139.png,Jun,Jun_coronacases_case7,139,data/dataset2_covid_lesion/processed/images/Jun_coronacases_case7_139.npy,data/dataset2_covid_lesion/processed/infection_masks/Jun_coronacases_case7_139.npy,data/dataset2_covid_lesion/processed/lung_masks/Jun_coronacases_case7_139.npy,data/dataset2_covid_lesion/scribbles/Jun_coronacases_case7_139.npy,811,45418,132,300,train
Jun_coronacases_case7_140.png,Jun,Jun_coronacases_case7,140,data/dataset2_covid_lesion/processed/images/Jun_coronacases_case7_140.npy,data/dataset2_covid_lesion/processed/infection_masks/Jun_coronacases_case7_140.npy,data/dataset2_covid_lesion/processed/lung_masks/Jun_coronacases_case7_140.npy,data/dataset2_covid_lesion/scribbles/Jun_coronacases_case7_140.npy,718,45452,114,300,train
Jun_coronacases_case7_141.png,Jun,Jun_coronacases_case7,141,data/dataset2_covid_lesion/processed/images/Jun_coronacases_case7_141.npy,data/dataset2_covid_lesion/processed/infection_masks/Jun_coronacases_case7_141.npy,data/dataset2_covid_lesion/processed/lung_masks/Jun_coronacases_case7_141.npy,data/dataset2_covid_lesion/scribbles/Jun_coronacases_case7_141.npy,752,45509,130,271,train
Jun_coronacases_case7_142.png,Jun,Jun_coronacases_case7,142,data/dataset2_covid_lesion/processed/images/Jun_coronacases_case7_142.npy,data/dataset2_covid_lesion/processed/infection_masks/Jun_coronacases_case7_142.npy,data/dataset2_covid_lesion/processed/lung_masks/Jun_coronacases_case7_142.npy,data/dataset2_covid_lesion/scribbles/Jun_coronacases_case7_142.npy,787,45551,140,271,train
Jun_coronacases_case7_143.png,Jun,Jun_coronacases_case7,143,data/dataset2_covid_lesion/processed/images/Jun_coronacases_case7_143.npy,data/dataset2_covid_lesion/processed/infection_masks/Jun_coronacases_case7_143.npy,data/dataset2_covid_lesion/processed/lung_masks/Jun_coronacases_case7_143.npy,data/dataset2_covid_lesion/scribbles/Jun_coronacases_case7_143.npy,715,45514,126,255,train
Jun_coronacases_case7_144.png,Jun,Jun_coronacases_case7,144,data/dataset2_covid_lesion/processed/images/Jun_coronacases_case7_144.npy,data/dataset2_covid_lesion/processed/infection_masks/Jun_coronacases_case7_144.npy,data/dataset2_covid_lesion/processed/lung_masks/Jun_coronacases_case7_144.npy,data/dataset2_covid_lesion/scribbles/Jun_coronacases_case7_144.npy,708,45384,120,264,train
Jun_coronacases_case7_145.png,Jun,Jun_coronacases_case7,145,data/dataset2_covid_lesion/processed/images/Jun_coronacases_case7_145.npy,data/dataset2_covid_lesion/processed/infection_masks/Jun_coronacases_case7_145.npy,data/dataset2_covid_lesion/processed/lung_masks/Jun_coronacases_case7_145.npy,data/dataset2_covid_lesion/scribbles/Jun_coronacases_case7_145.npy,652,45372,106,268,train
Jun_coronacases_case7_146.png,Jun,Jun_coronacases_case7,146,data/dataset2_covid_lesion/processed/images/Jun_coronacases_case7_146.npy,data/dataset2_covid_lesion/processed/infection_masks/Jun_coronacases_case7_146.npy,data/dataset2_covid_lesion/processed/lung_masks/Jun_coronacases_case7_146.npy,data/dataset2_covid_lesion/scribbles/Jun_coronacases_case7_146.npy,523,45467,77,242,train
Jun_coronacases_case7_147.png,Jun,Jun_coronacases_case7,147,data/dataset2_covid_lesion/processed/images/Jun_coronacases_case7_147.npy,data/dataset2_covid_lesion/processed/infection_masks/Jun_coronacases_case7_147.npy,data/dataset2_covid_lesion/processed/lung_masks/Jun_coronacases_case7_147.npy,data/dataset2_covid_lesion/scribbles/Jun_coronacases_case7_147.npy,511,45309,80,230,train
Jun_coronacases_case7_148.png,Jun,Jun_coronacases_case7,148,data/dataset2_covid_lesion/processed/images/Jun_coronacases_case7_148.npy,data/dataset2_covid_lesion/processed/infection_masks/Jun_coronacases_case7_148.npy,data/dataset2_covid_lesion/processed/lung_masks/Jun_coronacases_case7_148.npy,data/dataset2_covid_lesion/scribbles/Jun_coronacases_case7_148.npy,457,45115,67,238,train
Jun_coronacases_case7_149.png,Jun,Jun_coronacases_case7,149,data/dataset2_covid_lesion/processed/images/Jun_coronacases_case7_149.npy,data/dataset2_covid_lesion/processed/infection_masks/Jun_coronacases_case7_149.npy,data/dataset2_covid_lesion/processed/lung_masks/Jun_coronacases_case7_149.npy,data/dataset2_covid_lesion/scribbles/Jun_coronacases_case7_149.npy,449,45219,67,228,train
Jun_coronacases_case7_150.png,Jun,Jun_coronacases_case7,150,data/dataset2_covid_lesion/processed/images/Jun_coronacases_case7_150.npy,data/dataset2_covid_lesion/processed/infection_masks/Jun_coronacases_case7_150.npy,data/dataset2_covid_lesion/processed/lung_masks/Jun_coronacases_case7_150.npy,data/dataset2_covid_lesion/scribbles/Jun_coronacases_case7_150.npy,418,44751,57,269,train
