filename,source,case_id,slice_idx,image_path,infection_mask_path,lung_mask_path,scribble_path,lesion_pixels,lung_pixels,scribble_fg_pixels,scribble_bg_pixels,split_clean
Jun_coronacases_case5_132.png,Jun,Jun_coronacases_case5,132,data/dataset2_covid_lesion/processed/images/Jun_coronacases_case5_132.npy,data/dataset2_covid_lesion/processed/infection_masks/Jun_coronacases_case5_132.npy,data/dataset2_covid_lesion/processed/lung_masks/Jun_coronacases_case5_132.npy,data/dataset2_covid_lesion/scribbles/Jun_coronacases_case5_132.npy,310,48166,46,150,train
Jun_coronacases_case5_133.png,Jun,Jun_coronacases_case5,133,data/dataset2_covid_lesion/processed/images/Jun_coronacases_case5_133.npy,data/dataset2_covid_lesion/processed/infection_masks/Jun_coronacases_case5_133.npy,data/dataset2_covid_lesion/processed/lung_masks/Jun_coronacases_case5_133.npy,data/dataset2_covid_lesion/scribbles/Jun_coronacases_case5_133.npy,337,48097,53,148,train
Jun_coronacases_case5_134.png,Jun,Jun_coronacases_case5,134,data/dataset2_covid_lesion/processed/images/Jun_coronacases_case5_134.npy,data/dataset2_covid_lesion/processed/infection_masks/Jun_coronacases_case5_134.npy,data/dataset2_covid_lesion/processed/lung_masks/Jun_coronacases_case5_134.npy,data/dataset2_covid_lesion/scribbles/Jun_coronacases_case5_134.npy,316,48131,49,146,train
Jun_coronacases_case5_135.png,Jun,Jun_coronacases_case5,135,data/dataset2_covid_lesion/processed/images/Jun_coronacases_case5_135.npy,data/dataset2_covid_lesion/processed/infection_masks/Jun_coronacases_case5_135.npy,data/dataset2_covid_lesion/processed/lung_masks/Jun_coronacases_case5_135.npy,data/dataset2_covid_lesion/scribbles/Jun_coronacases_case5_135.npy,368,48066,63,137,train
Jun_coronacases_case5_136.png,Jun,Jun_coronacases_case5,136,data/dataset2_covid_lesion/processed/images/Jun_coronacases_case5_136.npy,data/dataset2_covid_lesion/processed/infection_masks/Jun_coronacases_case5_136.npy,data/dataset2_covid_lesion/processed/lung_masks/Jun_coronacases_case5_136.npy,data/dataset2_covid_lesion/scribbles/Jun_coronacases_case5_136.npy,356,48038,58,148,train
Jun_coronacases_case5_137.png,Jun,Jun_coronacases_case5,137,data/dataset2_covid_lesion/processed/images/Jun_coronacases_case5_137.npy,data/dataset2_covid_lesion/processed/infection_masks/Jun_coronacases_case5_137.npy,data/dataset2_covid_lesion/processed/lung_masks/Jun_coronacases_case5_137.npy,data/dataset2_covid_lesion/scribbles/Jun_coronacases_case5_137.npy,340,47940,52,157,train
Jun_coronacases_case5_138.png,Jun,Jun_coronacases_case5,138,data/dataset2_covid_lesion/processed/images/Jun_coronacases_case5_138.npy,data/dataset2_covid_lesion/processed/infection_masks/Jun_coronacases_case5_138.npy,data/dataset2_covid_lesion/processed/lung_masks/Jun_coronacases_case5_138.npy,data/dataset2_covid_lesion/scribbles/Jun_coronacases_case5_138.npy,417,47884,67,170,train
Jun_coronacases_case5_139.png,Jun,Jun_coronacases_case5,139,data/dataset2_covid_lesion/processed/images/Jun_coronacases_case5_139.npy,data/dataset2_covid_lesion/processed/infection_masks/Jun_coronacases_case5_139.npy,data/dataset2_covid_lesion/processed/lung_masks/Jun_coronacases_case5_139.npy,data/dataset2_covid_lesion/scribbles/Jun_coronacases_case5_139.npy,385,47910,64,152,train
Jun_coronacases_case5_140.png,Jun,Jun_coronacases_case5,140,data/dataset2_covid_lesion/processed/images/Jun_coronacases_case5_140.npy,data/dataset2_covid_lesion/processed/infection_masks/Jun_coronacases_case5_140.npy,data/dataset2_covid_lesion/processed/lung_masks/Jun_coronacases_case5_140.npy,data/dataset2_covid_lesion/scribbles/Jun_coronacases_case5_140.npy,386,47910,66,146,train
Jun_coronacases_case5_141.png,Jun,Jun_coronacases_case5,141,data/dataset2_covid_lesion/processed/images/Jun_coronacases_case5_141.npy,data/dataset2_covid_lesion/processed/infection_masks/Jun_coronacases_case5_141.npy,data/dataset2_covid_lesion/processed/lung_masks/Jun_coronacases_case5_141.npy,data/dataset2_covid_lesion/scribbles/Jun_coronacases_case5_141.npy,364,47812,59,150,train
Jun_coronacases_case5_142.png,Jun,Jun_coronacases_case5,142,data/dataset2_covid_lesion/processed/images/Jun_coronacases_case5_142.npy,data/dataset2_covid_lesion/processed/infection_masks/Jun_coronacases_case5_142.npy,data/dataset2_covid_lesion/processed/lung_masks/Jun_coronacases_case5_142.npy,data/dataset2_covid_lesion/scribbles/Jun_coronacases_case5_142.npy,358,47804,57,152,train
Jun_coronacases_case5_143.png,Jun,Jun_coronacases_case5,143,data/dataset2_covid_lesion/processed/images/Jun_coronacases_case5_143.npy,data/dataset2_covid_lesion/processed/infection_masks/Jun_coronacases_case5_143.npy,data/dataset2_covid_lesion/processed/lung_masks/Jun_coronacases_case5_143.npy,data/dataset2_covid_lesion/scribbles/Jun_coronacases_case5_143.npy,391,47837,66,150,train
Jun_coronacases_case5_144.png,Jun,Jun_coronacases_case5,144,data/dataset2_covid_lesion/processed/images/Jun_coronacases_case5_144.npy,data/dataset2_covid_lesion/processed/infection_masks/Jun_coronacases_case5_144.npy,data/dataset2_covid_lesion/processed/lung_masks/Jun_coronacases_case5_144.npy,data/dataset2_covid_lesion/scribbles/Jun_coronacases_case5_144.npy,361,47785,60,144,train
Jun_coronacases_case5_145.png,Jun,Jun_coronacases_case5,145,data/dataset2_covid_lesion/processed/images/Jun_coronacases_case5_145.npy,data/dataset2_covid_lesion/processed/infection_masks/Jun_coronacases_case5_145.npy,data/dataset2_covid_lesion/processed/lung_masks/Jun_coronacases_case5_145.npy,data/dataset2_covid_lesion/scribbles/Jun_coronacases_case5_145.npy,391,47754,67,145,train
Jun_coronacases_case5_146.png,Jun,Jun_coronacases_case5,146,data/dataset2_covid_lesion/processed/images/Jun_coronacases_case5_146.npy,data/dataset2_covid_lesion/processed/infection_masks/Jun_coronacases_case5_146.npy,data/dataset2_covid_lesion/processed/lung_masks/Jun_coronacases_case5_146.npy,data/dataset2_covid_lesion/scribbles/Jun_coronacases_case5_146.npy,382,47690,63,152,train
Jun_coronacases_case5_147.png,Jun,Jun_coronacases_case5,147,data/dataset2_covid_lesion/processed/images/Jun_coronacases_case5_147.npy,data/dataset2_covid_lesion/processed/infection_masks/Jun_coronacases_case5_147.npy,data/dataset2_covid_lesion/processed/lung_masks/Jun_coronacases_case5_147.npy,data/dataset2_covid_lesion/scribbles/Jun_coronacases_case5_147.npy,373,47591,62,146,train
Jun_coronacases_case5_148.png,Jun,Jun_coronacases_case5,148,data/dataset2_covid_lesion/processed/images/Jun_coronacases_case5_148.npy,data/dataset2_covid_lesion/processed/infection_masks/Jun_coronacases_case5_148.npy,data/dataset2_covid_lesion/processed/lung_masks/Jun_coronacases_case5_148.npy,data/dataset2_covid_lesion/scribbles/Jun_coronacases_case5_148.npy,373,47605,63,142,train
Jun_coronacases_case5_149.png,Jun,Jun_coronacases_case5,149,data/dataset2_covid_lesion/processed/images/Jun_coronacases_case5_149.npy,data/dataset2_covid_lesion/processed/infection_masks/Jun_coronacases_case5_149.npy,data/dataset2_covid_lesion/processed/lung_masks/Jun_coronacases_case5_149.npy,data/dataset2_covid_lesion/scribbles/Jun_coronacases_case5_149.npy,406,47584,72,139,train
Jun_coronacases_case5_150.png,Jun,Jun_coronacases_case5,150,data/dataset2_covid_lesion/processed/images/Jun_coronacases_case5_150.npy,data/dataset2_covid_lesion/processed/infection_masks/Jun_coronacases_case5_150.npy,data/dataset2_covid_lesion/processed/lung_masks/Jun_coronacases_case5_150.npy,data/dataset2_covid_lesion/scribbles/Jun_coronacases_case5_150.npy,389,47547,68,138,train
Jun_coronacases_case5_151.png,Jun,Jun_coronacases_case5,151,data/dataset2_covid_lesion/processed/images/Jun_coronacases_case5_151.npy,data/dataset2_covid_lesion/processed/infection_masks/Jun_coronacases_case5_151.npy,data/dataset2_covid_lesion/processed/lung_masks/Jun_coronacases_case5_151.npy,data/dataset2_covid_lesion/scribbles/Jun_coronacases_case5_151.npy,329,47523,54,136,train
Jun_coronacases_case5_152.png,Jun,Jun_coronacases_case5,152,data/dataset2_covid_lesion/processed/images/Jun_coronacases_case5_152.npy,data/dataset2_covid_lesion/processed/infection_masks/Jun_coronacases_case5_152.npy,data/dataset2_covid_lesion/processed/lung_masks/Jun_coronacases_case5_152.npy,data/dataset2_covid_lesion/scribbles/Jun_coronacases_case5_152.npy,264,47505,41,123,train
Jun_coronacases_case5_153.png,Jun,Jun_coronacases_case5,153,data/dataset2_covid_lesion/processed/images/Jun_coronacases_case5_153.npy,data/dataset2_covid_lesion/processed/infection_masks/Jun_coronacases_case5_153.npy,data/dataset2_covid_lesion/processed/lung_masks/Jun_coronacases_case5_153.npy,data/dataset2_covid_lesion/scribbles/Jun_coronacases_case5_153.npy,282,47369,45,126,train
Jun_coronacases_case5_154.png,Jun,Jun_coronacases_case5,154,data/dataset2_covid_lesion/processed/images/Jun_coronacases_case5_154.npy,data/dataset2_covid_lesion/processed/infection_masks/Jun_coronacases_case5_154.npy,data/dataset2_covid_lesion/processed/lung_masks/Jun_coronacases_case5_154.npy,data/dataset2_covid_lesion/scribbles/Jun_coronacases_case5_154.npy,302,47325,47,134,train
Jun_coronacases_case5_155.png,Jun,Jun_coronacases_case5,155,data/dataset2_covid_lesion/processed/images/Jun_coronacases_case5_155.npy,data/dataset2_covid_lesion/processed/infection_masks/Jun_coronacases_case5_155.npy,data/dataset2_covid_lesion/processed/lung_masks/Jun_coronacases_case5_155.npy,data/dataset2_covid_lesion/scribbles/Jun_coronacases_case5_155.npy,220,47257,34,104,train
Jun_coronacases_case5_156.png,Jun,Jun_coronacases_case5,156,data/dataset2_covid_lesion/processed/images/Jun_coronacases_case5_156.npy,data/dataset2_covid_lesion/processed/infection_masks/Jun_coronacases_case5_156.npy,data/dataset2_covid_lesion/processed/lung_masks/Jun_coronacases_case5_156.npy,data/dataset2_covid_lesion/scribbles/Jun_coronacases_case5_156.npy,203,47329,33,93,train
Jun_coronacases_case5_157.png,Jun,Jun_coronacases_case5,157,data/dataset2_covid_lesion/processed/images/Jun_coronacases_case5_157.npy,data/dataset2_covid_lesion/processed/infection_masks/Jun_coronacases_case5_157.npy,data/dataset2_covid_lesion/processed/lung_masks/Jun_coronacases_case5_157.npy,data/dataset2_covid_lesion/scribbles/Jun_coronacases_case5_157.npy,213,47112,32,104,train
Jun_coronacases_case5_158.png,Jun,Jun_coronacases_case5,158,data/dataset2_covid_lesion/processed/images/Jun_coronacases_case5_158.npy,data/dataset2_covid_lesion/processed/infection_masks/Jun_coronacases_case5_158.npy,data/dataset2_covid_lesion/processed/lung_masks/Jun_coronacases_case5_158.npy,data/dataset2_covid_lesion/scribbles/Jun_coronacases_case5_158.npy,208,47050,31,103,train
Jun_coronacases_case5_159.png,Jun,Jun_coronacases_case5,159,data/dataset2_covid_lesion/processed/images/Jun_coronacases_case5_159.npy,data/dataset2_covid_lesion/processed/infection_masks/Jun_coronacases_case5_159.npy,data/dataset2_covid_lesion/processed/lung_masks/Jun_coronacases_case5_159.npy,data/dataset2_covid_lesion/scribbles/Jun_coronacases_case5_159.npy,164,46992,22,93,train
Jun_coronacases_case5_160.png,Jun,Jun_coronacases_case5,160,data/dataset2_covid_lesion/processed/images/Jun_coronacases_case5_160.npy,data/dataset2_covid_lesion/processed/infection_masks/Jun_coronacases_case5_160.npy,data/dataset2_covid_lesion/processed/lung_masks/Jun_coronacases_case5_160.npy,data/dataset2_covid_lesion/scribbles/Jun_coronacases_case5_160.npy,151,46966,19,92,train
Jun_coronacases_case5_161.png,Jun,Jun_coronacases_case5,161,data/dataset2_covid_lesion/processed/images/Jun_coronacases_case5_161.npy,data/dataset2_covid_lesion/processed/infection_masks/Jun_coronacases_case5_161.npy,data/dataset2_covid_lesion/processed/lung_masks/Jun_coronacases_case5_161.npy,data/dataset2_covid_lesion/scribbles/Jun_coronacases_case5_161.npy,130,46933,17,82,train
Jun_coronacases_case5_162.png,Jun,Jun_coronacases_case5,162,data/dataset2_covid_lesion/processed/images/Jun_coronacases_case5_162.npy,data/dataset2_covid_lesion/processed/infection_masks/Jun_coronacases_case5_162.npy,data/dataset2_covid_lesion/processed/lung_masks/Jun_coronacases_case5_162.npy,data/dataset2_covid_lesion/scribbles/Jun_coronacases_case5_162.npy,114,46937,13,81,train
Jun_coronacases_case5_163.png,Jun,Jun_coronacases_case5,163,data/dataset2_covid_lesion/processed/images/Jun_coronacases_case5_163.npy,data/dataset2_covid_lesion/processed/infection_masks/Jun_coronacases_case5_163.npy,data/dataset2_covid_lesion/processed/lung_masks/Jun_coronacases_case5_163.npy,data/dataset2_covid_lesion/scribbles/Jun_coronacases_case5_163.npy,108,46862,13,78,train
Jun_coronacases_case5_164.png,Jun,Jun_coronacases_case5,164,data/dataset2_covid_lesion/processed/images/Jun_coronacases_case5_164.npy,data/dataset2_covid_lesion/processed/infection_masks/Jun_coronacases_case5_164.npy,data/dataset2_covid_lesion/processed/lung_masks/Jun_coronacases_case5_164.npy,data/dataset2_covid_lesion/scribbles/Jun_coronacases_case5_164.npy,97,46768,11,74,train
Jun_coronacases_case5_165.png,Jun,Jun_coronacases_case5,165,data/dataset2_covid_lesion/processed/images/Jun_coronacases_case5_165.npy,data/dataset2_covid_lesion/processed/infection_masks/Jun_coronacases_case5_165.npy,data/dataset2_covid_lesion/processed/lung_masks/Jun_coronacases_case5_165.npy,data/dataset2_covid_lesion/scribbles/Jun_coronacases_case5_165.npy,96,46755,11,74,train
Jun_coronacases_case5_166.png,Jun,Jun_coronacases_case5,166,data/dataset2_covid_lesion/processed/images/Jun_coronacases_case5_166.npy,data/dataset2_covid_lesion/processed/infection_masks/Jun_coronacases_case5_166.npy,data/dataset2_covid_lesion/processed/lung_masks/Jun_coronacases_case5_166.npy,data/dataset2_covid_lesion/scribbles/Jun_coronacases_case5_166.npy,78,46715,7,72,train
Jun_coronacases_case5_167.png,Jun,Jun_coronacases_case5,167,data/dataset2_covid_lesion/processed/images/Jun_coronacases_case5_167.npy,data/dataset2_covid_lesion/processed/infection_masks/Jun_coronacases_case5_167.npy,data/dataset2_covid_lesion/processed/lung_masks/Jun_coronacases_case5_167.npy,data/dataset2_covid_lesion/scribbles/Jun_coronacases_case5_167.npy,60,46650,6,60,train
Jun_coronacases_case5_168.png,Jun,Jun_coronacases_case5,168,data/dataset2_covid_lesion/processed/images/Jun_coronacases_case5_168.npy,data/dataset2_covid_lesion/processed/infection_masks/Jun_coronacases_case5_168.npy,data/dataset2_covid_lesion/processed/lung_masks/Jun_coronacases_case5_168.npy,data/dataset2_covid_lesion/scribbles/Jun_coronacases_case5_168.npy,69,46608,7,66,train
Jun_coronacases_case5_169.png,Jun,Jun_coronacases_case5,169,data/dataset2_covid_lesion/processed/images/Jun_coronacases_case5_169.npy,data/dataset2_covid_lesion/processed/infection_masks/Jun_coronacases_case5_169.npy,data/dataset2_covid_lesion/processed/lung_masks/Jun_coronacases_case5_169.npy,data/dataset2_covid_lesion/scribbles/Jun_coronacases_case5_169.npy,49,46616,5,56,train
Jun_coronacases_case5_170.png,Jun,Jun_coronacases_case5,170,data/dataset2_covid_lesion/processed/images/Jun_coronacases_case5_170.npy,data/dataset2_covid_lesion/processed/infection_masks/Jun_coronacases_case5_170.npy,data/dataset2_covid_lesion/processed/lung_masks/Jun_coronacases_case5_170.npy,data/dataset2_covid_lesion/scribbles/Jun_coronacases_case5_170.npy,31,46616,4,52,train
Jun_coronacases_case5_176.png,Jun,Jun_coronacases_case5,176,data/dataset2_covid_lesion/processed/images/Jun_coronacases_case5_176.npy,data/dataset2_covid_lesion/processed/infection_masks/Jun_coronacases_case5_176.npy,data/dataset2_covid_lesion/processed/lung_masks/Jun_coronacases_case5_176.npy,data/dataset2_covid_lesion/scribbles/Jun_coronacases_case5_176.npy,31,46311,5,46,train
Jun_coronacases_case5_177.png,Jun,Jun_coronacases_case5,177,data/dataset2_covid_lesion/processed/images/Jun_coronacases_case5_177.npy,data/dataset2_covid_lesion/processed/infection_masks/Jun_coronacases_case5_177.npy,data/dataset2_covid_lesion/processed/lung_masks/Jun_coronacases_case5_177.npy,data/dataset2_covid_lesion/scribbles/Jun_coronacases_case5_177.npy,31,46295,5,44,train
Jun_coronacases_case5_178.png,Jun,Jun_coronacases_case5,178,data/dataset2_covid_lesion/processed/images/Jun_coronacases_case5_178.npy,data/dataset2_covid_lesion/processed/infection_masks/Jun_coronacases_case5_178.npy,data/dataset2_covid_lesion/processed/lung_masks/Jun_coronacases_case5_178.npy,data/dataset2_covid_lesion/scribbles/Jun_coronacases_case5_178.npy,17,46254,3,38,train
Jun_coronacases_case5_179.png,Jun,Jun_coronacases_case5,179,data/dataset2_covid_lesion/processed/images/Jun_coronacases_case5_179.npy,data/dataset2_covid_lesion/processed/infection_masks/Jun_coronacases_case5_179.npy,data/dataset2_covid_lesion/processed/lung_masks/Jun_coronacases_case5_179.npy,data/dataset2_covid_lesion/scribbles/Jun_coronacases_case5_179.npy,18,46209,4,38,train
Jun_coronacases_case5_180.png,Jun,Jun_coronacases_case5,180,data/dataset2_covid_lesion/processed/images/Jun_coronacases_case5_180.npy,data/dataset2_covid_lesion/processed/infection_masks/Jun_coronacases_case5_180.npy,data/dataset2_covid_lesion/processed/lung_masks/Jun_coronacases_case5_180.npy,data/dataset2_covid_lesion/scribbles/Jun_coronacases_case5_180.npy,14,46091,5,38,train
Jun_coronacases_case5_60.png,Jun,Jun_coronacases_case5,60,data/dataset2_covid_lesion/processed/images/Jun_coronacases_case5_60.npy,data/dataset2_covid_lesion/processed/infection_masks/Jun_coronacases_case5_60.npy,data/dataset2_covid_lesion/processed/lung_masks/Jun_coronacases_case5_60.npy,data/dataset2_covid_lesion/scribbles/Jun_coronacases_case5_60.npy,38,48421,5,50,train
Jun_coronacases_case5_61.png,Jun,Jun_coronacases_case5,61,data/dataset2_covid_lesion/processed/images/Jun_coronacases_case5_61.npy,data/dataset2_covid_lesion/processed/infection_masks/Jun_coronacases_case5_61.npy,data/dataset2_covid_lesion/processed/lung_masks/Jun_coronacases_case5_61.npy,data/dataset2_covid_lesion/scribbles/Jun_coronacases_case5_61.npy,97,48462,12,70,train
Jun_coronacases_case5_62.png,Jun,Jun_coronacases_case5,62,data/dataset2_covid_lesion/processed/images/Jun_coronacases_case5_62.npy,data/dataset2_covid_lesion/processed/infection_masks/Jun_coronacases_case5_62.npy,data/dataset2_covid_lesion/processed/lung_masks/Jun_coronacases_case5_62.npy,data/dataset2_covid_lesion/scribbles/Jun_coronacases_case5_62.npy,138,48459,21,78,train
Jun_coronacases_case5_63.png,Jun,Jun_coronacases_case5,63,data/dataset2_covid_lesion/processed/images/Jun_coronacases_case5_63.npy,data/dataset2_covid_lesion/processed/infection_masks/Jun_coronacases_case5_63.npy,data/dataset2_covid_lesion/processed/lung_masks/Jun_coronacases_case5_63.npy,data/dataset2_covid_lesion/scribbles/Jun_coronacases_case5_63.npy,116,48493,16,74,train
Jun_coronacases_case5_64.png,Jun,Jun_coronacases_case5,64,data/dataset2_covid_lesion/processed/images/Jun_coronacases_case5_64.npy,data/dataset2_covid_lesion/processed/infection_masks/Jun_coronacases_case5_64.npy,data/dataset2_covid_lesion/processed/lung_masks/Jun_coronacases_case5_64.npy,data/dataset2_covid_lesion/scribbles/Jun_coronacases_case5_64.npy,127,48524,18,76,train
Jun_coronacases_case5_65.png,Jun,Jun_coronacases_case5,65,data/dataset2_covid_lesion/processed/images/Jun_coronacases_case5_65.npy,data/dataset2_covid_lesion/processed/infection_masks/Jun_coronacases_case5_65.npy,data/dataset2_covid_lesion/processed/lung_masks/Jun_coronacases_case5_65.npy,data/dataset2_covid_lesion/scribbles/Jun_coronacases_case5_65.npy,186,48532,32,82,train
Jun_coronacases_case5_66.png,Jun,Jun_coronacases_case5,66,data/dataset2_covid_lesion/processed/images/Jun_coronacases_case5_66.npy,data/dataset2_covid_lesion/processed/infection_masks/Jun_coronacases_case5_66.npy,data/dataset2_covid_lesion/processed/lung_masks/Jun_coronacases_case5_66.npy,data/dataset2_covid_lesion/scribbles/Jun_coronacases_case5_66.npy,207,48541,34,92,train
Jun_coronacases_case5_67.png,Jun,Jun_coronacases_case5,67,data/dataset2_covid_lesion/processed/images/Jun_coronacases_case5_67.npy,data/dataset2_covid_lesion/processed/infection_masks/Jun_coronacases_case5_67.npy,data/dataset2_covid_lesion/processed/lung_masks/Jun_coronacases_case5_67.npy,data/dataset2_covid_lesion/scribbles/Jun_coronacases_case5_67.npy,192,48556,32,88,train
Jun_coronacases_case5_68.png,Jun,Jun_coronacases_case5,68,data/dataset2_covid_lesion/processed/images/Jun_coronacases_case5_68.npy,data/dataset2_covid_lesion/processed/infection_masks/Jun_coronacases_case5_68.npy,data/dataset2_covid_lesion/processed/lung_masks/Jun_coronacases_case5_68.npy,data/dataset2_covid_lesion/scribbles/Jun_coronacases_case5_68.npy,248,48575,43,96,train
Jun_coronacases_case5_69.png,Jun,Jun_coronacases_case5,69,data/dataset2_covid_lesion/processed/images/Jun_coronacases_case5_69.npy,data/dataset2_covid_lesion/processed/infection_masks/Jun_coronacases_case5_69.npy,data/dataset2_covid_lesion/processed/lung_masks/Jun_coronacases_case5_69.npy,data/dataset2_covid_lesion/scribbles/Jun_coronacases_case5_69.npy,257,48639,45,98,train
Jun_coronacases_case5_70.png,Jun,Jun_coronacases_case5,70,data/dataset2_covid_lesion/processed/images/Jun_coronacases_case5_70.npy,data/dataset2_covid_lesion/processed/infection_masks/Jun_coronacases_case5_70.npy,data/dataset2_covid_lesion/processed/lung_masks/Jun_coronacases_case5_70.npy,data/dataset2_covid_lesion/scribbles/Jun_coronacases_case5_70.npy,229,48674,38,98,train
Jun_coronacases_case5_71.png,Jun,Jun_coronacases_case5,71,data/dataset2_covid_lesion/processed/images/Jun_coronacases_case5_71.npy,data/dataset2_covid_lesion/processed/infection_masks/Jun_coronacases_case5_71.npy,data/dataset2_covid_lesion/processed/lung_masks/Jun_coronacases_case5_71.npy,data/dataset2_covid_lesion/scribbles/Jun_coronacases_case5_71.npy,247,48674,39,110,train
Jun_coronacases_case5_72.png,Jun,Jun_coronacases_case5,72,data/dataset2_covid_lesion/processed/images/Jun_coronacases_case5_72.npy,data/dataset2_covid_lesion/processed/infection_masks/Jun_coronacases_case5_72.npy,data/dataset2_covid_lesion/processed/lung_masks/Jun_coronacases_case5_72.npy,data/dataset2_covid_lesion/scribbles/Jun_coronacases_case5_72.npy,293,48740,49,116,train
Jun_coronacases_case5_73.png,Jun,Jun_coronacases_case5,73,data/dataset2_covid_lesion/processed/images/Jun_coronacases_case5_73.npy,data/dataset2_covid_lesion/processed/infection_masks/Jun_coronacases_case5_73.npy,data/dataset2_covid_lesion/processed/lung_masks/Jun_coronacases_case5_73.npy,data/dataset2_covid_lesion/scribbles/Jun_coronacases_case5_73.npy,328,48716,56,121,train
Jun_coronacases_case5_74.png,Jun,Jun_coronacases_case5,74,data/dataset2_covid_lesion/processed/images/Jun_coronacases_case5_74.npy,data/dataset2_covid_lesion/processed/infection_masks/Jun_coronacases_case5_74.npy,data/dataset2_covid_lesion/processed/lung_masks/Jun_coronacases_case5_74.npy,data/dataset2_covid_lesion/scribbles/Jun_coronacases_case5_74.npy,397,48721,73,123,train
Jun_coronacases_case5_75.png,Jun,Jun_coronacases_case5,75,data/dataset2_covid_lesion/processed/images/Jun_coronacases_case5_75.npy,data/dataset2_covid_lesion/processed/infection_masks/Jun_coronacases_case5_75.npy,data/dataset2_covid_lesion/processed/lung_masks/Jun_coronacases_case5_75.npy,data/dataset2_covid_lesion/scribbles/Jun_coronacases_case5_75.npy,424,48761,80,126,train
Jun_coronacases_case5_76.png,Jun,Jun_coronacases_case5,76,data/dataset2_covid_lesion/processed/images/Jun_coronacases_case5_76.npy,data/dataset2_covid_lesion/processed/infection_masks/Jun_coronacases_case5_76.npy,data/dataset2_covid_lesion/processed/lung_masks/Jun_coronacases_case5_76.npy,data/dataset2_covid_lesion/scribbles/Jun_coronacases_case5_76.npy,434,48715,82,128,train
Jun_coronacases_case5_77.png,Jun,Jun_coronacases_case5,77,data/dataset2_covid_lesion/processed/images/Jun_coronacases_case5_77.npy,data/dataset2_covid_lesion/processed/infection_masks/Jun_coronacases_case5_77.npy,data/dataset2_covid_lesion/processed/lung_masks/Jun_coronacases_case5_77.npy,data/dataset2_covid_lesion/scribbles/Jun_coronacases_case5_77.npy,435,48787,83,124,train
Jun_coronacases_case5_78.png,Jun,Jun_coronacases_case5,78,data/dataset2_covid_lesion/processed/images/Jun_coronacases_case5_78.npy,data/dataset2_covid_lesion/processed/infection_masks/Jun_coronacases_case5_78.npy,data/dataset2_covid_lesion/processed/lung_masks/Jun_coronacases_case5_78.npy,data/dataset2_covid_lesion/scribbles/Jun_coronacases_case5_78.npy,464,48760,88,134,train
Jun_coronacases_case5_79.png,Jun,Jun_coronacases_case5,79,data/dataset2_covid_lesion/processed/images/Jun_coronacases_case5_79.npy,data/dataset2_covid_lesion/processed/infection_masks/Jun_coronacases_case5_79.npy,data/dataset2_covid_lesion/processed/lung_masks/Jun_coronacases_case5_79.npy,data/dataset2_covid_lesion/scribbles/Jun_coronacases_case5_79.npy,447,48789,84,129,train
Jun_coronacases_case5_80.png,Jun,Jun_coronacases_case5,80,data/dataset2_covid_lesion/processed/images/Jun_coronacases_case5_80.npy,data/dataset2_covid_lesion/processed/infection_masks/Jun_coronacases_case5_80.npy,data/dataset2_covid_lesion/processed/lung_masks/Jun_coronacases_case5_80.npy,data/dataset2_covid_lesion/scribbles/Jun_coronacases_case5_80.npy,475,48760,90,135,train
Jun_coronacases_case5_81.png,Jun,Jun_coronacases_case5,81,data/dataset2_covid_lesion/processed/images/Jun_coronacases_case5_81.npy,data/dataset2_covid_lesion/processed/infection_masks/Jun_coronacases_case5_81.npy,data/dataset2_covid_lesion/processed/lung_masks/Jun_coronacases_case5_81.npy,data/dataset2_covid_lesion/scribbles/Jun_coronacases_case5_81.npy,459,48812,89,122,train
Jun_coronacases_case5_82.png,Jun,Jun_coronacases_case5,82,data/dataset2_covid_lesion/processed/images/Jun_coronacases_case5_82.npy,data/dataset2_covid_lesion/processed/infection_masks/Jun_coronacases_case5_82.npy,data/dataset2_covid_lesion/processed/lung_masks/Jun_coronacases_case5_82.npy,data/dataset2_covid_lesion/scribbles/Jun_coronacases_case5_82.npy,472,48803,91,129,train
Jun_coronacases_case5_83.png,Jun,Jun_coronacases_case5,83,data/dataset2_covid_lesion/processed/images/Jun_coronacases_case5_83.npy,data/dataset2_covid_lesion/processed/infection_masks/Jun_coronacases_case5_83.npy,data/dataset2_covid_lesion/processed/lung_masks/Jun_coronacases_case5_83.npy,data/dataset2_covid_lesion/scribbles/Jun_coronacases_case5_83.npy,500,48809,97,132,train
Jun_coronacases_case5_84.png,Jun,Jun_coronacases_case5,84,data/dataset2_covid_lesion/processed/images/Jun_coronacases_case5_84.npy,data/dataset2_covid_lesion/processed/infection_masks/Jun_coronacases_case5_84.npy,data/dataset2_covid_lesion/processed/lung_masks/Jun_coronacases_case5_84.npy,data/dataset2_covid_lesion/scribbles/Jun_coronacases_case5_84.npy,501,48838,98,130,train
Jun_coronacases_case5_85.png,Jun,Jun_coronacases_case5,85,data/dataset2_covid_lesion/processed/images/Jun_coronacases_case5_85.npy,data/dataset2_covid_lesion/processed/infection_masks/Jun_coronacases_case5_85.npy,data/dataset2_covid_lesion/processed/lung_masks/Jun_coronacases_case5_85.npy,data/dataset2_covid_lesion/scribbles/Jun_coronacases_case5_85.npy,468,48829,90,128,train
